title,article_id,ai4epi_fulltext_decision
Novel and Alternative Therapeutic Strategies for Controlling Avian Viral Infectious Diseases: Focus on Infectious Bronchitis and Avian Influenza,PMID_35937298,EXCLUDE
How Did COVID-19 Impact the Antimicrobial Consumption and Bacterial Resistance Profiles in Brazil?,PMID_37760671,EXCLUDE
"COVID-19 in Iran, a comprehensive investigation from exposure to treatment outcomes",DOI_d9ef7523c1c0,EXCLUDE
Prevalence of COVID-19 antibodies among operating room and critical care staff at a tertiary teaching hospital,PMID_34187918,EXCLUDE
Lopinavir/Ritonavir and Darunavir/Cobicistat in Hospitalized COVID-19 Patients: Findings From the Multicenter Italian CORIST Study,PMID_34179035,EXCLUDE
O cinema de resistência de Jean-Pierre Melville,DOI_203aefc5aacc,EXCLUDE
Genetic diversity in curtoviruses: a highly divergent strain of Beet mild curly top virus associated with an outbreak of curly top disease in pepper in Mexico,PMID_21193937,EXCLUDE
"Vaccinia NPH-I, a DExH-box ATPase, is the energy coupling factor for mRNA transcription termination",PMID_9472022,EXCLUDE
The cosmological model of eternal inflation and the transition from chance to biological evolution in the history of life,PMID_17540027,EXCLUDE
Cold chain and severe acute respiratory syndrome coronavirus 2 transmission: a review for challenges and coping strategies,PMID_35658108,EXCLUDE
Recent vaccine technology in industrial animals,PMID_26866019,EXCLUDE
The Enigma of Endothelium in COVID-19,PMID_32848893,EXCLUDE
Nodavirus RNA replication crown architecture reveals proto-crown precursor and viral protein A conformational switching,PMID_36693094,EXCLUDE
Transcriptome Analysis of the Hepatopancreas in the Pacific White Shrimp (Litopenaeus vannamei) under Acute Ammonia Stress,PMID_27760162,EXCLUDE
In depth analysis of Cyprus-specific mutations of SARS-CoV-2 strains using computational approaches,PMID_34773976,EXCLUDE
Coronaviruses of synantropic bats: an unexplored threat,DOI_2840ed41d509,EXCLUDE
Legal Issues in Quarantine and Isolation for Control of Emerging Infectious Diseases,PMID_16312904,EXCLUDE
The genetic variant analyses of SARS-CoV-2 strains; circulating in Bangladesh,DOI_705d54a94186,EXCLUDE
Alpha 1-antitrypsin deficiency caused by the alpha 1-antitrypsin Nullmattawa gene. An insertion mutation rendering the alpha 1-antitrypsin gene incapable of producing alpha 1-antitrypsin.,PMID_2539391,EXCLUDE
"Impact of COVID-19 Lockdown on Body Weight, Eating Habits, and Physical Activity of Jordanian Children and Adolescents",PMID_33588981,EXCLUDE
Removing contaminants from databases of draft genomes,PMID_29939994,EXCLUDE
The impact of fishing‐induced mortality on the evolution of alternative life‐history tactics in brook charr,PMID_25567640,EXCLUDE
The role of glutathione in detoxication,PMID_6339228,EXCLUDE
"blaCTX-M-152, a Novel Variant of CTX-M-group-25, Identified in a Study Performed on the Prevalence of Multidrug Resistance among Natural Inhabitants of River Yamuna, India",PMID_26941715,EXCLUDE
Integrated genome and metabolome mining unveiled structure and biosynthesis of novel lipopeptides from a deep‐sea <i>Rhodococcus</i>,PMID_39582288,EXCLUDE
Risk factors of the severe course and fatal outcome in COVID-19,DOI_60fa67feaa2b,EXCLUDE
"Role of the intercellular adhesion molecule-1(ICAM-1) in endotoxin-induced pneumonia evaluated using ICAM-1 antisense oligonucleotides, anti-ICAM-1 monoclonal antibodies, and ICAM-1 mutant mice.",PMID_8636417,EXCLUDE
A Strong Immune Response in Young Adult Honeybees Masks Their Increased Susceptibility to Infection Compared to Older Bees,PMID_23300441,EXCLUDE
Computational and analytical framework for small RNA profiling by high-throughput sequencing,PMID_19307293,EXCLUDE
A new Plasmodium vivax reference sequence with improved assembly of the subtelomeres reveals an abundance of pir genes,PMID_28008421,EXCLUDE
Isolation of and Characterization of Neutralizing Antibodies to Covid-19 from a Large Human Naïve scFv Phage Display Library,DOI_9f96d3cfeba9,EXCLUDE
COVID19 is a seasonal climate-driven disease across both hemispheres,DOI_e1711d608580,EXCLUDE
Mechanisms by which HPV Induces a Replication Competent Environment in Differentiating Keratinocytes,PMID_28925973,EXCLUDE
Emotional Intelligence and Uncertainty among Undergraduate Nursing Students during the COVID-19 Pandemic Outbreak: A Comparative Study,DOI_ee1b161373ff,EXCLUDE
Global Health Solidarity,PMID_29731808,EXCLUDE
Lignocellulose degradation at the holobiont level: teamwork in a keystone soil invertebrate,PMID_30223906,EXCLUDE
Global pairwise RNA interaction landscapes reveal core features of protein recognition,PMID_29955037,EXCLUDE
An osteopenic nonfracture syndrome with features of mild osteogenesis imperfecta associated with the substitution of a cysteine for glycine at triple helix position 43 in the pro alpha 1(I) chain of type I collagen.,PMID_1737847,EXCLUDE
Evolving spike-protein <i>N</i> -glycosylation in SARS-CoV-2 variants,PMID_37214937,EXCLUDE
Comparative genomics and metabolic profiling of the genus Lysobacter,PMID_26597042,EXCLUDE
Infection with SARS-CoV-2 in primary care health care workers assessed by antibody testing,DOI_32e633e53d4c,EXCLUDE
Ribonucleotides incorporated by the yeast mitochondrial DNA polymerase are not repaired,PMID_29109257,EXCLUDE
"Saúde mental na pandemia de Covid-19: considerações práticas multidisciplinares sobre cognição, emoção e comportamento",DOI_2c5d526767b1,EXCLUDE
"COVID19, mental wellbeing and work engagement",DOI_a2a719d507eb,EXCLUDE
Mass spectrometry‐based methods to study protein architecture and dynamics,PMID_23436701,EXCLUDE
Microbial Community Profiling of Human Saliva Using Shotgun Metagenomic Sequencing,PMID_24846174,EXCLUDE
"Changes in Hematological, Clinical and Laboratory Parameters for Children with COVID-19: Single-Center Experience",PMID_34512062,EXCLUDE
Bacterial fight-and-flight responses enhance virulence in a polymicrobial infection,PMID_24825893,EXCLUDE
Basal Ganglia Disorders Associated with Imbalances in the Striatal Striosome and Matrix Compartments,PMID_21941467,EXCLUDE
Infectivity and Progression of COVID-19 Based on Selected Host Candidate Gene Variants,PMID_33101356,EXCLUDE
Impact of fire on active layer and permafrost microbial communities and metagenomes in an upland Alaskan boreal forest,PMID_24722629,EXCLUDE
A Review of Deep Learning Applications in Lung Ultrasound Imaging of COVID-19 Patients,PMID_36714302,EXCLUDE
Пандемии и суицид: идеальный шторм и момент истины,DOI_9f4651c6fe66,EXCLUDE
Water level variation at a beaver pond significantly impacts net CO <sub>2</sub> uptake of a continental bog,DOI_8950554ab670,EXCLUDE
Investigating Anxiety and Fear of COVID-19 as Predictors of Internet Addiction With the Mediating Role of Self-Compassion and Cognitive Emotion Regulation,PMID_35401249,EXCLUDE
Favorable vaccine-induced SARS-CoV-2–specific T cell response profile in patients undergoing immune-modifying therapies,PMID_35536644,EXCLUDE
Applications of calixarenes in cancer chemotherapy: facts and perspectives,PMID_26082613,EXCLUDE
"Cumulative Roles for Epstein-Barr Virus, Human Endogenous Retroviruses, and Human Herpes Virus-6 in Driving an Inflammatory Cascade Underlying MS Pathogenesis",PMID_34790199,EXCLUDE
A sequence-level map of chromosomal breakpoints in the MCF-7 breast cancer cell line yields insights into the evolution of a cancer genome,PMID_19056696,EXCLUDE
Oxidative Stress and Its Association with COVID-19: A Narrative Review,DOI_839c7757a412,EXCLUDE
Susceptibility of tree shrew to SARS-CoV-2 infection,DOI_d4c600c003bb,EXCLUDE
Amylin–Aβ oligomers at atomic resolution using molecular dynamics simulations: a link between Type 2 diabetes and Alzheimer's disease,PMID_26349542,EXCLUDE
Rapid SARS-CoV-2 antigen detection potentiates early diagnosis of COVID-19 disease,PMID_33776018,EXCLUDE
Eubacterial SpoVG Homologs Constitute a New Family of Site-Specific DNA-Binding Proteins,PMID_23818957,EXCLUDE
Antibody longevity and cross-neutralizing activity following SARS-CoV-2 wave 1 and B.1.1.7 infections,PMID_34127977,EXCLUDE
CD8 T cell epitope generation toward the continually mutating SARS-CoV-2 spike protein in genetically diverse human population: Implications for disease control and prevention,DOI_fd772022b400,EXCLUDE
Simple sequence repeat markers useful for sorghum downy mildew (Peronosclerospora sorghi) and related species,PMID_19040756,EXCLUDE
From promise to practice: pairing non-invasive sampling with genomics in conservation,PMID_26244114,EXCLUDE
Molecular Pathology of Poorly Differentiated and Anaplastic Thyroid Cancer: What Do Pathologists Need to Know?,PMID_33543394,EXCLUDE
Neutralizing and binding antibody kinetics of COVID-19 patients during hospital and convalescent phases,DOI_4321d78d5f5f,EXCLUDE
Genome structure variation analyses of peach reveal population dynamics and a 1.67 Mb causal inversion for fruit shape,PMID_33402202,EXCLUDE
An immunogenetic view of COVID-19,PMID_34436508,EXCLUDE
Catalysis of Protein Disulfide Bond Isomerization in a Homogeneous Substrate,PMID_16142915,EXCLUDE
"SMART PANDEMIC MANAGEMENT THROUGH A SMART, RESILIENT AND FLEXIBLE DECISION-MAKING SYSTEM",DOI_e58ff62d4cd5,EXCLUDE
Applying Science: Opportunities to Inform Disease Management Policy with Cooperative Research within a One Health Framework,PMID_26779471,EXCLUDE
Site of vulnerability on SARS-CoV-2 spike induces broadly protective antibody against antigenically distinct Omicron subvariants,PMID_36862518,EXCLUDE
Different pattern of viral infections and clinical outcomes in patient with acute exacerbation of chronic obstructive pulmonary disease and chronic obstructive pulmonary disease with pneumonia,PMID_27187664,EXCLUDE
An outline of SARS-CoV-2 pathogenesis and the complement cascade of immune system,PMID_34257504,EXCLUDE
"Environmental tobacco smoke, indoor allergens, and childhood asthma.",DOI_155c14b470e4,EXCLUDE
Level of Knowledge regarding Monkeypox among Peruvian Physicians during the 2022 Outbreak: A Cross-Sectional Study,DOI_be2a439cf0ee,EXCLUDE
The Merging of Two Dynasties—Identification of an African Cotton Leaf Curl Disease-Associated Begomovirus with Cotton in Pakistan,PMID_21637815,EXCLUDE
A model of persistent post SARS-CoV-2 induced lung disease for target identification and testing of therapeutic strategies,PMID_35194605,EXCLUDE
A53T-Alpha-Synuclein Overexpression Impairs Dopamine Signaling and Striatal Synaptic Plasticity in Old Mice,PMID_20628651,EXCLUDE
How to Better Manage Tourism on Pandemic-Times? Moving Forward on a Discussion We Should Have Had Before the 2020 Crisis,DOI_eeb506e71a5d,EXCLUDE
Optimal Control of the Coronavirus Pandemic with Impacts of Implemented Control Measures,DOI_634026449c56,EXCLUDE
ProbeTools: designing hybridization probes for targeted genomic sequencing of diverse and hypervariable viral taxa,PMID_35953803,EXCLUDE
MiR-34a Expression Has an Effect for Lower Risk of Metastasis and Associates with Expression Patterns Predicting Clinical Outcome in Breast Cancer,PMID_22102859,EXCLUDE
Estimating the Impact of COVID-19 Pandemic on the Research Community in the Kingdom of Saudi Arabia,DOI_54f8f29e5c1d,EXCLUDE
Monoclonal antibodies for the S2 subunit of spike of SARS-CoV cross-react with the newly-emerged SARS-CoV-2,DOI_21781c9e5e41,EXCLUDE
Managing school interaction networks during the COVID-19 pandemic: Agent-based modeling for evaluating possible scenarios when students go back to classrooms,PMID_34407105,EXCLUDE
Comprehensive Overview of Vaccination during Pregnancy in Europe,PMID_34834548,EXCLUDE
UV-induced mutagenesis of human <i>p53</i> in a vector replicated in <i>Saccharomyces cerevisiae</i>,PMID_9122183,EXCLUDE
Diabetes mellitus and COVID-19 in the post-acute phase patients - possible links with physical and rehabilitation medicine and balneotherapy,DOI_b17416b5e153,EXCLUDE
Oncolytic viruses: overcoming translational challenges,PMID_30829653,EXCLUDE
Design of extended short hairpin RNAs for HIV-1 inhibition,DOI_a1c7a6fd7cf0,EXCLUDE
"The Antimicrobial Defense of the Pacific Oyster, Crassostrea gigas. How Diversity may Compensate for Scarcity in the Regulation of Resident/Pathogenic Microflora",PMID_22783227,EXCLUDE
"Single Assay for Simultaneous Detection and Differential Identification of Human and Avian Influenza Virus Types, Subtypes, and Emergent Variants",PMID_20140251,EXCLUDE
Mucosal delivery of vaccines in domestic animals,PMID_16611560,EXCLUDE
Efficient inhibition of SARS-CoV-2 strains by a novel ACE2-IgG4-Fc fusion protein with a stabilized hinge region,DOI_0c54147b1b47,EXCLUDE
<i>Candida albicans</i> promotes tooth decay by inducing oral microbial dysbiosis,PMID_33149208,EXCLUDE
Efectos del Covid-19 en el comportamiento del consumidor: Caso Ecuador,DOI_787e594d57ed,EXCLUDE
Mutational bias and the protein code shape the evolution of splicing enhancers,PMID_32504065,EXCLUDE
Saprophytic and pathogenic fungi in the Ceratocystidaceae differ in their ability to metabolize plant-derived sucrose,PMID_26643441,EXCLUDE
Idiotype/anti-idiotype antibodies: as a glorious savior in COVID-19 pandemics,PMID_34458584,EXCLUDE
The Use of E-Learning to Teach English in the Time of the Covid-19 Pandemic,DOI_dc4c33cad6ef,EXCLUDE
Exposure to viral and bacterial pathogens among Soay sheep (<i>Ovis aries</i>) of the St Kilda archipelago,PMID_26829883,EXCLUDE
Genome size and repeat content contribute to a complex architecture of flowering time in <i>Amaranthus tuberculatus</i>,DOI_9cc695df2192,EXCLUDE
Sore eyes as the most significant ocular symptom experienced by people with COVID-19: a comparison between pre-COVID-19 and during COVID-19 states,PMID_34192153,EXCLUDE
Strategic anti-SARS-CoV-2 serology testing in a low prevalence pandemic: The COVID-19 Contact (CoCo) Study in health care professionals,DOI_5a4825433b06,EXCLUDE
The dominance of the population by a selected few: power-law behaviour applies to a wide variety of genomic properties,PMID_12186647,EXCLUDE
Potent Human Broadly SARS-CoV-2 Neutralizing IgA and IgG Antibodies Effective Against Omicron BA.1 and BA.2,DOI_5b9ed2c4d3d5,EXCLUDE
"COVID-19, Oxidative Stress, and Male Reproductive Dysfunctions: Is Vitamin C a Potential Remedy?",DOI_6c49543ef465,EXCLUDE
Epidemiology of Covid-19 in Yemen: A Descriptive Study,DOI_1ed36d9f02ac,EXCLUDE
Message Framing Effects on Individuals' Social Distancing and Helping Behavior During the COVID-19 Pandemic,PMID_33828501,EXCLUDE
Fueled by methane: deep-sea sponges from asphalt seeps gain their nutrition from methane-oxidizing symbionts,PMID_30647460,EXCLUDE
Parvovirus 4–like Virus in Blood Products,PMID_20202447,EXCLUDE
Bayesian Spatio-Temporal Modeling of COVID-19: Inequalities on Case-Fatality Risk,DOI_749dab0f3335,EXCLUDE
P200 family protein IFI204 negatively regulates type I interferon responses by targeting IRF7 in nucleus,PMID_31603949,EXCLUDE
Androgen receptor phosphorylation: biological context and functional consequences,PMID_24424504,EXCLUDE
Evolution of COVID-19 in patients with autoimmune rheumatic diseases,PMID_33289698,EXCLUDE
SARS-CoV-2 in Pregnant Women: Consequences of Vertical Transmission,PMID_34568094,EXCLUDE
"Interprofessional Education as a Need: The Perception of Medical, Nursing Students and Graduates of Medical College at King Abdulaziz University",DOI_71ae5f7179de,EXCLUDE
Characterization of the Complete Nucleotide Sequences of IncA/C <sub>2</sub> Plasmids Carrying In809-Like Integrons from Enterobacteriaceae Isolates of Wildlife Origin,PMID_28696228,EXCLUDE
Deep Neural Architecture for Face mask Detection on Simulated Masked Face Dataset against Covid-19 Pandemic,DOI_2b5f4c3ff1c5,EXCLUDE
CoronaPep: An Anti-Coronavirus Peptide Generation Tool,PMID_33687847,EXCLUDE
American College of Rheumatology Guidance for the Management of Pediatric Rheumatic Disease During the COVID‐19 Pandemic: Version 1,PMID_32705780,EXCLUDE
Effects of Climatological Parameters on the Outbreak Spread of COVID-19 in Highly Affected Regions of Spain,DOI_5807852d76c2,EXCLUDE
"The Mauve Stinger Pelagia noctiluca (Forsskål, 1775). Distribution, Ecology, Toxicity and Epidemiology of Stings. A Review",PMID_19005582,EXCLUDE
"X linked cone-rod dystrophy, CORDX3, is caused by a mutation in the <i>CACNA1F</i> gene",PMID_16505158,EXCLUDE
Ecology of species living on dead wood – lessons for dead wood management,DOI_4be9f31fe050,EXCLUDE
Refined structure of dimeric diphtheria toxin at 2.0 Å resolution,PMID_7833807,EXCLUDE
"Mutational landscape and dominant lineages in the SARS-CoV-2 infections in the state of Telangana, India",DOI_206d765bc5f8,EXCLUDE
Functional pangenome analysis suggests inhibition of the protein E as a readily available therapy for COVID-2019,DOI_213f2f267f58,EXCLUDE
Immune selection determines tumor antigenicity and influences response to checkpoint inhibitors,PMID_36894710,EXCLUDE
"Clinical, laboratory, and radiological features indicative of novel coronavirus disease (COVID‐19) in emergency departments: a multicenter case‐control study in Hong Kong",PMID_32838379,EXCLUDE
Cardiovascular Complications of COVID-19: A Scoping Review of Evidence,PMID_38054135,EXCLUDE
"Awareness of COVID-19 and perception of work satisfaction among healthcare workers at Patan Hospital, Nepal",DOI_1105eb0a66f8,EXCLUDE
Microdiversity of extracellular enzyme genes among sequenced prokaryotic genomes,PMID_23303371,EXCLUDE
Subgenomic RNA profiling suggests novel mechanism in coronavirus gene regulation and host adaption,PMID_35470238,EXCLUDE
Functionally Distinct Subsets of CD1d-restricted Natural Killer T Cells Revealed by CD1d Tetramer Staining,PMID_11877485,EXCLUDE
Developing Pseudovirus-Based Neutralization Assay against Omicron-Included SARS-CoV-2 Variants,PMID_35746803,EXCLUDE
The Pharmacological Action of Kaempferol in Central Nervous System Diseases: A Review,PMID_33519431,EXCLUDE
The effects of obesity on skeletal muscle regeneration,PMID_24381559,EXCLUDE
Immunosuppressive agents for dermatological indications in the ongoing <scp>COVID‐</scp> 19 pandemic: Rationalizing use and clinical applicability,PMID_32436617,EXCLUDE
Vaccine Science Diplomacy: Expanding Capacity to Prevent Emerging and Neglected Tropical Diseases Arising from Islamic State (IS)–Held Territories,PMID_26402466,EXCLUDE
Structure-based evidence for the enhanced transmissibility of the dominant SARS-CoV-2 B.1.1.7 variant (Alpha),PMID_34750362,EXCLUDE
MicroRNA-494 within an oncogenic microRNA megacluster regulates G1/S transition in liver tumorigenesis through suppression of mutated in colorectal cancer,PMID_23913442,EXCLUDE
The contribution of hospital-acquired infections to the COVID-19 epidemic in England in the first half of 2020,DOI_08a3fcfd61f8,EXCLUDE
Inflammatory Responses Regulating Alveolar Ion Transport during Pulmonary Infections,PMID_28458673,EXCLUDE
Comprehensive physiotherapy management in covid-19 – a narrative review,DOI_1c596eaf8068,EXCLUDE
Frameshift indels introduced by genome editing can lead to in-frame exon skipping,PMID_28570605,EXCLUDE
Pathophysiology and Clinical Manifestations of COVID-19-Related Acute Kidney Injury—The Current State of Knowledge and Future Perspectives,PMID_34209289,EXCLUDE
Temozolomide and Other Alkylating Agents in Glioblastoma Therapy,PMID_31505812,EXCLUDE
DNA specificity determinants of Escherichia coli tryptophan repressor binding.,PMID_3315854,EXCLUDE
"Vaccines against Coronavirus Disease: Target Proteins, Immune Responses, and Status of Ongoing Clinical Trials",DOI_871b1e69f980,EXCLUDE
Nitrated α–Synuclein Immunity Accelerates Degeneration of Nigral Dopaminergic Neurons,PMID_18167537,EXCLUDE
RETRACTED: Genome-wide identification of RETINOBLASTOMA RELATED 1 binding sites in Arabidopsis reveals novel DNA damage regulators,PMID_30500810,EXCLUDE
Genomic Characterization of Staphylococcus aureus in Wildlife,PMID_36978605,EXCLUDE
A multiagent coronavirus model with territorial vulnerability parameters,DOI_88133babe3e9,EXCLUDE
Capturing intrahost recombination of SARS-CoV-2 during superinfection with Alpha and Epsilon variants in New York City,DOI_832e44cf4bde,EXCLUDE
Apolipoprotein A-I variants. Naturally occurring substitutions of proline residues affect plasma concentration of apolipoprotein A-I.,PMID_2512329,EXCLUDE
Transcriptome sequencing and marker development in winged bean (Psophocarpus tetragonolobus; Leguminosae),PMID_27356763,EXCLUDE
Smoking and Health-Related Quality of Life in the General Population. Independent Relationships and Large Differences According to Patterns and Quantity of Smoking and to Gender,PMID_24637739,EXCLUDE
Composite low affinity interactions dictate recognition of the cyclin-dependent kinase inhibitor Sic1 by the SCF<sup>Cdc4</sup>ubiquitin ligase,PMID_22328159,EXCLUDE
Guanosine and its modified derivatives are endogenous ligands for TLR7,PMID_26489884,EXCLUDE
Therapeutic and Industrial Applications of Curdlan With Overview on Its Recent Patents,PMID_34262922,EXCLUDE
COVID-19 and H1N1-09: A Systematic Review of Two Pandemics with a Focus on the Lung at Autopsy,PMID_35748258,EXCLUDE
Simultaneous detection of major blackleg and soft rot bacterial pathogens in potato by multiplex polymerase chain reaction,PMID_25506085,EXCLUDE
Coronavirus Disease 2019: The Emergence of Popular Unverified Myths and Realities to Its Spread,DOI_f7321f358a16,EXCLUDE
The effectiveness of implementation of mandatary institutional isolation of all mild cases by developing Fangcang hospitals against the Corona Virus Disease 2019 (COVID-19): modified SEIR model simulation,DOI_a7f13891ff90,EXCLUDE
Adaptive Fuzzy Sliding Mode Control of a Pressure-Controlled Artificial Ventilator,PMID_34257849,EXCLUDE
"COVID-19: autoimmunity, multisystemic inflammation and autoimmune rheumatic patients",PMID_35311631,EXCLUDE
Molecular prevalence of<i>Toxoplasma gondii</i><scp>DNA</scp>in goats’ milk and seroprevalence in Northwest Tunisia,PMID_29067190,EXCLUDE
Double‐strand DNA break repair: molecular mechanisms and therapeutic targets,PMID_37808268,EXCLUDE
"Hidden among Sea Anemones: The First Comprehensive Phylogenetic Reconstruction of the Order Actiniaria (Cnidaria, Anthozoa, Hexacorallia) Reveals a Novel Group of Hexacorals",PMID_24806477,EXCLUDE
Population sequencing reveals clonal diversity and ancestral inbreeding in the grapevine cultivar Chardonnay,PMID_30458008,EXCLUDE
A receptor-like protein mediates plant immune responses to herbivore-associated molecular patterns,PMID_33229576,EXCLUDE
RAS signaling pathway mutations and hypertrophic cardiomyopathy: getting into and out of the thick of it,PMID_21339640,EXCLUDE
High activity of an affinity-matured ACE2 decoy against Omicron SARS-CoV-2 and pre-emergent coronaviruses,PMID_36006993,EXCLUDE
In silico analysis of SARS-CoV-2 genomes: Insights from SARS encoded non-coding RNAs,PMID_36519126,EXCLUDE
Neutrophil extracellular traps (NETs) as markers of disease severity in COVID-19,PMID_32511633,EXCLUDE
Regulation of the co-evolved HrpR and HrpS AAA+ proteins required for Pseudomonas syringae pathogenicity,PMID_21285955,EXCLUDE
CD4 and CD8 Lymphocyte Counts as Surrogate Early Markers for Progression in SARS-CoV-2 Pneumonia: A Prospective Study,PMID_33182268,EXCLUDE
Why Bananas Matter: An introduction to the history of banana domestication,DOI_62c538928adc,EXCLUDE
Triggers of Autoimmunity: The Role of Bacterial Infections in the Extracellular Exposure of Lupus Nuclear Autoantigens,PMID_31781110,EXCLUDE
Sequence patterns and signatures: Computational and experimental discovery of amyloid-forming peptides,PMID_36712347,EXCLUDE
AI-guided discovery of the invariant host response to viral pandemics,PMID_32995790,EXCLUDE
An investigation of the psychosocial and demographic determinants of anxiety and hopelessness during COVID-19 pandemic (tur,DOI_ff504bb8ddea,EXCLUDE
Estimating the basic reproduction number at the beginning of an outbreak under incomplete data,DOI_59bf46ecbde1,EXCLUDE
Effective Detection of Human Leukocyte Antigen Risk Alleles in Celiac Disease Using Tag Single Nucleotide Polymorphisms,PMID_18509540,EXCLUDE
Analysis of Transcriptome Differences between Resistant and Susceptible Strains of the Citrus Red Mite Panonychus citri (Acari: Tetranychidae),PMID_22162774,EXCLUDE
Substrate Specificity of SARS-CoV-2 Nsp10-Nsp16 Methyltransferase,PMID_34578302,EXCLUDE
"Epidemic Exposure, Fintech Adoption, and the Digital Divide",DOI_3daf9763f04d,EXCLUDE
"Transcriptome assemblies for studying sex-biased gene expression in the guppy, Poecilia reticulata",PMID_24886435,EXCLUDE
MicroRNA-26a promotes anoikis in human hepatocellular carcinoma cells by targeting alpha5 integrin,PMID_25537511,EXCLUDE
Prevalence and determinants of serum antibodies to SARS-CoV-2 in the general population of the Gardena Valley,DOI_97ebe3580643,EXCLUDE
Temporary antimetabolite treatment hold boosts SARS-CoV-2 vaccination–specific humoral and cellular immunity in kidney transplant recipients,PMID_35349490,EXCLUDE
The Nucleocapsid Protein of Human Coronavirus NL63,PMID_25700263,EXCLUDE
The Nucleotide Transformer: Building and Evaluating Robust Foundation Models for Human Genomics,DOI_53d35eb637b4,EXCLUDE
Transplantation of Mesenchymal Stem Cells: A Potential Adjuvant Therapy for COVID-19,PMID_33224928,EXCLUDE
Genome graphs and the evolution of genome inference,PMID_28360232,EXCLUDE
Forecasting the spread of COVID-19 pandemic in Bangladesh using ARIMA model,DOI_01ba86218cba,EXCLUDE
Blueprint for a Scalable Photonic Fault-Tolerant Quantum Computer,DOI_d562429dfe77,EXCLUDE
"Clinical presentation of health care workers with symptoms of coronavirus disease 2019 at the İzmir tertiary education hospital, during an early phase of the pandemic",PMID_33295719,EXCLUDE
Development and utilization of a new chemically‐induced soybean library with a high mutation density,PMID_27774740,EXCLUDE
Assisting Scalable Diagnosis Automatically via CT Images in the Combat against COVID-19,DOI_b6f30ac753ab,EXCLUDE
The Combined Effect of Safety Specific Transformational Leadership and Safety Consciousness on Psychological Well-Being of Healthcare Workers,PMID_34234723,EXCLUDE
"New Insights into 5hmC DNA Modification: Generation, Distribution and Function",PMID_28769976,EXCLUDE
"How AI, Data Science and Technology Is Used to Fight the Pandemic COVID-19: Case Study in Saudi Arabia Environment",DOI_2456a41c5999,EXCLUDE
Impact of HIV Infection on COVID-19 Outcomes Among Hospitalized Adults in the U.S.,PMID_33851188,EXCLUDE
The regulation of lncRNAs and miRNAs in SARS-CoV-2 infection,PMID_37576600,EXCLUDE
"Epidemiological and Clinical Features of Imported and Local Patients with Coronavirus Disease 2019 (COVID-19) in Hainan, China",DOI_f8c0a58f7b2c,EXCLUDE
"Arbidol treatment with reduced mortality of adult patients with COVID-19 in Wuhan, China: a retrospective cohort study",DOI_a63a1228d05a,EXCLUDE
"&lt;p&gt;Survey on Genetic Diversity, Biofilm Formation, and Detection of Colistin Resistance Genes in Clinical Isolates of &lt;em&gt;Acinetobacter baumannii&lt;/em&gt;&lt;/p&gt;",PMID_32547124,EXCLUDE
Current intelligence bulletin 63: occupational exposure to titanium dioxide.,DOI_03c5f7ce32d7,EXCLUDE
"Accurate prediction of functional, structural, and stability changes in PITX2 mutations using in silico bioinformatics algorithms",PMID_29664915,EXCLUDE
Several forms of SARS-CoV-2 RNA can be detected in wastewaters : implication for wastewater-based epidemiology and risk assessment,DOI_9c3f3f15ac12,EXCLUDE
Immunosensors—The Future of Pathogen Real-Time Detection,DOI_03a3431448c6,EXCLUDE
Structural Basis for Increased Toxicity of Pathological Aβ42:Aβ40 Ratios in Alzheimer Disease,PMID_22157754,EXCLUDE
Incomplete antiviral treatment may induce longer durations of viral shedding during SARS-CoV-2 infection,PMID_34344719,EXCLUDE
Impact of Covid-19 Pandemic on Economic Growth of the Tourism Sector in Indonesia,DOI_6b017060c65f,EXCLUDE
Factors Associated With Highest Symptoms of Anxiety During COVID-19: Cross-Cultural Study of 23 Countries,PMID_35664191,EXCLUDE
"Perspectives in the Emergence and Re-Emergence of Infectious Diseases, Geopolitics and Gain-of-Function Research",DOI_2f76deb89361,EXCLUDE
Gene functionalities and genome structure in Bathycoccus prasinos reflect cellular specializations at the base of the green lineage,PMID_22925495,EXCLUDE
Darunavir-cobicistat versus lopinavir-ritonavir in the treatment of COVID-19 infection (DOLCI): A multicenter observational study,PMID_35507606,EXCLUDE
Using Machine Learning Techniques to Aid Empirical Antibiotic Therapy Decisions in the Intensive Care Unit of a General Hospital in Greece,PMID_32023854,EXCLUDE
Truncated Inception Net: COVID-19 Outbreak Screening using Chest X-rays,DOI_2b83cbe39c9b,EXCLUDE
"The Environmental Acinetobacter baumannii Isolate DSM30011 Reveals Clues into the Preantibiotic Era Genome Diversity, Virulence Potential, and Niche Range of a Predominant Nosocomial Pathogen",PMID_28934377,EXCLUDE
The Effects of Time Window-Averaged Mobility on Effective Reproduction Number of COVID-19 Viral Variants in Urban Cities,PMID_36445638,EXCLUDE
Transcription Initiation Activity Sets Replication Origin Efficiency in Mammalian Cells,PMID_19360092,EXCLUDE
Delayed Time-to-Treatment of an Antisense Morpholino Oligomer Is Effective against Lethal Marburg Virus Infection in Cynomolgus Macaques,PMID_26901785,EXCLUDE
"Seroprevalence and risk factors of bluetongue virus in sheep of Chattogram, Bangladesh",PMID_35993077,EXCLUDE
"Platycodin D, a natural component of Platycodon grandiflorum, prevents both lysosome- and TMPRSS2-driven SARS-CoV-2 infection by hindering membrane fusion",PMID_34035463,EXCLUDE
