title,article_id,ai4epi_abstract_decision,downloaded
Über infektiöse Substrukturen aus E. coli-Bakteriophagen,DOI_c7fb871cb2ed,EXCLUDE,True
Bats (Mammalia: Chiroptera) in urban-rural interfaces: community structure associated with pathogen monitoring in the largest metropolitan region in Brazil,DOI_05db088c289a,EXCLUDE,True
Abstracts DGKCH,PMID_38605824,EXCLUDE,True
"Post-Ebola Epidemic and Sustenance of Healthy Behaviour, Looking Back and Moving Forward",DOI_40d6428065de,EXCLUDE,True
BATS: Originators of Most of the Zoonotic Pathogens,DOI_907e50e04706,EXCLUDE,True
Epidemiology of Viral Hemorrhagic Fever in Africa,PMID_35526990,EXCLUDE,True
"Untersuchungen zur „Lupusantikoagulanz-Empfindlichkeit"" verschiedener APTT-Reagenzien",DOI_271c3a498d2d,EXCLUDE,True
Infektionen und Gesellschaft,DOI_744fc19ac98d,EXCLUDE,True
Assessing the determinants of Ebola Virus Disease Transmission in Baka Community of the Tropical Rainforest of Cameroon,DOI_2ec9d672e58e,EXCLUDE,True
Proliferation rate of human osteoblast-like cells on alloplastic biomaterials and their clinical application for the transnasal duraplasty procedure,PMID_16989734,EXCLUDE,True
"Synthesis and Antiproliferative Activity of 2,6-Disubstituted Imidazo[4,5-b]pyridines Prepared by Suzuki Cross Coupling",PMID_37894686,EXCLUDE,True
SINGLE DOMAIN ANTIBODIES AND BIOENGINEERING DRUGS ON THEIR BASIS: NEW OPPORTUNITIES FOR DIAGNOSTICS AND THERAPY,DOI_0cde90cb51b8,EXCLUDE,True
Community Perspectives of Ebola Viral Disease in High-Risk Transmission Border Regions of Tanzania: A Qualitative Inquiry,DOI_64417fdf9d89,EXCLUDE,True
Coronavirus Disease Pandemic and Insects: A Historical Overview,DOI_ed9b6ce4053f,EXCLUDE,True
"EBOLA VIRUS THREAT: AWARENESS, EDUCATION AND PREPAREDNESS",DOI_cc8dc7352d43,EXCLUDE,True
Entry and Egress of Enveloped Viruses,DOI_70d24030393c,EXCLUDE,True
DOI_18b3ad542405,DOI_18b3ad542405,EXCLUDE,True
"Central Nervous System Disease Associated with Major Viral Haemorrhagic Fever Viruses of Public Health Importance: Challenges in Patient Diagnosis, Evaluation, and Management in Resource-Limited Settings",DOI_23901ac9276c,EXCLUDE,True
DOI_a2a676722966,DOI_a2a676722966,EXCLUDE,True
Assessing the determinants of Ebola Virus Disease Transmission in Baka Community of the Tropical Rainforest of Cameroon,DOI_123fff5dd2c5,EXCLUDE,True
Virus reactivations and serology patterns following first-line therapy with alemtuzumab or fludarabine-based combination therapy in patients with chronic lymphocytic leukemia,PMID_22829166,EXCLUDE,True
"Ebola Virus, Its Manifestations and Reported Therapeutic Strategies",DOI_afd9ebac9fa5,EXCLUDE,True
Evaluation of location tracking methods to understand human-wildlife contact and pathogen spillover risks,DOI_42a7b68cd5bf,EXCLUDE,True
International Conference onHealth Sciences,DOI_b2898c4a4922,EXCLUDE,True
Yeni Coronavirüs SARS-CoV-2’nin Biyolojik Öyküsü Biological Story of the New Coronavirus SARS-CoV-2,DOI_e8dcb55d2449,EXCLUDE,True
Zakażenia hantawirusami ze szczególnym uwzględnieniem populacji europejskiej i ich obraz kliniczny na tle innych gorączek krwotocznych,PMID_33470078,EXCLUDE,True
"ОСОБЕННОСТИ КЛИНИЧЕСКОГО ТЕЧЕНИЯ, СПОСОБОВ ЛЕЧЕНИЯ И МЕДИКАМЕНТОЗНОЙ ПРОФИЛАКТИКИ БОЛЕЗНИ, ВЫЗВАННОЙ ВИРУСОМ МАРБУРГ, В НАСТОЯЩЕЕ ВРЕМЯ",DOI_cd67ab7d6acb,EXCLUDE,True
Clinical Pathology Data from Cynomolgus Monkeys from China in which Diarrhea Was Observed during Quarantine,PMID_18421177,EXCLUDE,True
COVID-19 e Segurança Alimentar: a crise dentro da crise,DOI_2a5628f5aec9,EXCLUDE,True
Exosomes Therapy in Zoonoses,DOI_31be03cb542c,EXCLUDE,True
Socioeconomic drivers of encephalitis burden in the post-COVID era: a 204-country analysis from global burden of disease study 2021,PMID_41048286,EXCLUDE,True
Evaluation of Two Different Strategies for Schistosomiasis Screening in High-Risk Groups in a Non-Endemic Setting. A Retrospective Cohort Study.,DOI_1b4eda5b330e,EXCLUDE,True
"Knowledge, Attitude, And Practices of Colleges and Universities Towards the Prevention of Emerging Infectious Diseases: Basis for Development of School Based Health and Welfare Manual",DOI_0e4cefa522e5,EXCLUDE,True
Mobile Technologies in Infectious Disease Monitoring: Benefits and Limitations,PMID_41042962,EXCLUDE,True
"Borderlines. Surveillance, Identification and Artistic Explorations along European Borders.",DOI_b56ae3152a93,EXCLUDE,True
Bioterrorism Alert for Health Care Workers,DOI_72d4363a1d01,EXCLUDE,True
Automobilität und Gesellschaft,DOI_a5396a079bc1,EXCLUDE,True
La pasteurisation à l’aide de la méthode de Holder appliquée au lait maternel provenant de donneuses permet d’inactiver le SRAS-CoV-2,PMID_33257336,EXCLUDE,True
Ebola Virüsü,DOI_9c12b89ca6e2,EXCLUDE,True
Emerging and re-emerging infections: threat to the world,DOI_8289a224ff06,EXCLUDE,True
"The curious case of COVID-19: Its murky origin, negligence and a botched international attempt for a cover-up",DOI_ce86b9ab2174,EXCLUDE,True
Symposium,DOI_843f733a7757,EXCLUDE,True
Ebola viral hemorrhagic fever,DOI_0738aa21012e,EXCLUDE,True
Zoonoses virales et émergence : la recherche ne fait que commencer,PMID_26672651,EXCLUDE,True
"AS CEPAS DE FILOVIRUS, O MEIO AMBIENTE E OS MORCEGOS DENTRO E FORA DA AFRICA.(Filovirus strains, the environment conditions and the Bats in and out of Africa).",DOI_90d3a26deb11,EXCLUDE,True
Effective countermeasure for Filovirus infections: focusing monoclonal antibodies as passive prophylaxis shield against Ebola Virus disease.,DOI_a1d19f03e9b2,EXCLUDE,True
Éradiquer le typhus : imaginaire médical et discours sanitaire nazi dans le gouvernement général de Pologne (1939-1944),DOI_b0abd76d46c5,EXCLUDE,True
Identification of antigenic epitopes for Guertu virus nucleocapsid protein,DOI_90ad390ee14e,EXCLUDE,True
Drug repositioning approach to target viral and host cells in terms of COVID-19 treatment: A review of in vivo experiments and clinical studies,DOI_cd040bd7b517,EXCLUDE,True
"THE CONTRADE, THE PALIO, AND THE BEN COMUNE: LESSONS FROM SIENA",DOI_1267954a1fc1,EXCLUDE,True
Syndromic surveillance during 2022 Uganda martyrs’ commemoration,DOI_f6f7f5efa9cd,EXCLUDE,True
Standard of prevention for infectious diseases' prevention clinical trials during pandemics: learning lessons for global policies from biomedical HIV prevention clinical trials and a case study of COVID-19,PMID_39906399,EXCLUDE,True
"Characterization of mosquito host-biting networks of potential Rift Valley fever virus vectors in north-eastern KwaZulu-Natal Province, South Africa",DOI_ad673a20142b,EXCLUDE,True
Scientific output on coronavirus and WHO’s Solidarity Project: a science-based choice?,DOI_08b0e9d570fe,EXCLUDE,True
"Social acceptance and practicality of cattle-administered endectocides for malaria control in Vhembe District, Limpopo Province, South Africa",DOI_7069a6af2e2f,EXCLUDE,True
BAT TRANSMITTED VIRAL ZOONOSES: AN ENIGMA TO BE RESOLVED,DOI_6de8b684b64c,EXCLUDE,True
Digitales Lehren und Lernen im Corona-Semester aus der Sicht von Bachelor- und Masterstudierenden,DOI_44b0b0bb1241,EXCLUDE,True
Zoonoses and AMR: Silent Spreader of Superbug Pandemic,DOI_069ea3bb6147,EXCLUDE,True
Molecular characterization of faecal RNA virome of healthy chickens using next-generation sequencing,DOI_a5c1e0bdb4be,EXCLUDE,True
Emerging Infectious Diseases at the Clinic-Clinical Lab-Research Lab Interface,DOI_145fd960e90c,EXCLUDE,True
Revisiting Economic Empowerment as a Sufficient Remedy for Gender Based Violence: The Case of Jinja District in Uganda,DOI_838efaeb907a,EXCLUDE,True
Do we need Zoonoses Research in India?,DOI_0b4d3fa0fa8e,EXCLUDE,True
Exploring Adverse Events of Remdesivir in Covid-19 Patients: A Comprehensive Global Analysis,DOI_70b28ae9cb8f,EXCLUDE,True
The Latest Advances in the Development of Vaccines and Drugs for COVID-19,DOI_f26a4c5d11a1,EXCLUDE,True
Herbal Medicine for the Treatmentof Viral Infections: A Systemic Review,DOI_1b3bdf1297b2,EXCLUDE,True
Longitudinal blood cell transcriptomic profiling and in vitro temporal proteomics provides novel insights into metabolic reprogramming and host-immune responses against Crimean-Congo Hemorrhagic Fever Virus,DOI_9bef61fdc9d2,EXCLUDE,True
"The Role of Hematophagous Arthropods, Other than Mosquitoes and Ticks, in Arbovirus Transmission",PMID_40733550,EXCLUDE,True
Chemical Weapons Research on Soldiers and Concentration Camp Inmates in Nazi Germany,DOI_1c837394f206,EXCLUDE,True
EXPLORING THE SOIL-ASSOCIATED BACTERIAL MICROBIOME OF COFFEE PLANTATIONS IN DIFFERENT REGIONS OF COLOMBIA: A METABARCODING APPROACH,DOI_28a9824bd7ed,EXCLUDE,True
A capacity strengthening model toward self-reliant and sustainable one-health workforce in six East African Community Partner States,PMID_40777654,EXCLUDE,True
Determination of β2-microglobulin in human serum and urine by latex turbidimetry,DOI_8c1ceb9afe94,EXCLUDE,True
"Hereditäres Angioödem durch C1-Inhibitor-Mangel, eine nationale Versorgungsleitlinie",PMID_38063938,EXCLUDE,True
Tactical Use of Biological Weapons for Terrorist Goals,DOI_6313128923a0,EXCLUDE,True
"Quantitation of SARS-CoV-2 neutralizing antibodies with a virus-free, authentic test",DOI_19bf4fb9e456,EXCLUDE,True
Bio Terrorism and Future - A Review,DOI_d09faff29e61,EXCLUDE,True
A sustainable Eco-System Equilibrium for Mitigation of Zoonotic Pandemic Outbreak,DOI_ff77948fbab9,EXCLUDE,True
Predictors of Recurrence of Hepatocellular Carcinoma after Transarterial Chemoembolization: Role of Hepatocyte Growth Factor,DOI_208ffcca58cd,EXCLUDE,True
The latest research findings on Ebola virus,PMID_37245976,EXCLUDE,True
"Clinical presentations, diagnostics, treatments and treatment costs of children and adults with febrile illness in a tertiary referral hospital in south-eastern Guinea: a retrospective longitudinal cohort study.",DOI_04c35a25ef2e,EXCLUDE,True
Potassium Levels in COVID Subjects: Current Observations and New Possibilities for its use in COVID Diagnosis,DOI_460972a066a8,EXCLUDE,True
Evaluating the Risk of Conflict on Recent Ebola Outbreaks in Guinea and the Democratic Republic of the Congo,DOI_3f7b7307daa9,EXCLUDE,True
Modeling the Effects of Intravasal Administration of AstraZeneca ChAdOx1 nCoV-19 Vaccine on Human Platelets,PMID_34352912,EXCLUDE,True
Heart Transplantation Under Biventricular Mechanical Circulatory Support for Fulminant Myocarditis After a Bee Sting: A Case Report,PMID_32415056,EXCLUDE,True
Das SARS-assoziierte Coronavirus – Die erste Pandemie des 21. Jahrhunderts / The SARS-associated coronavirus – The first pandemic of the 21st century,DOI_559a795b7c2b,EXCLUDE,True
Safe management of bodies of deceased person with suspected or confirmed COVID-19,DOI_6ba1eb61bc35,EXCLUDE,True
La pratique de la médecine et pharmacopée traditionnelles au Niger: concilier le savoir ancestral aux exigences de la règlementation pharmaceutique,DOI_bc2eeb3e1c1c,EXCLUDE,True
Effect of Antiepileptic Drugs on the Urinary Excretion of Porphyrins in Non-porphyric Subjects,PMID_16314692,EXCLUDE,True
Evaluation of vertical transmission of SARS-CoV-2 from mothers with Covid-19 to newborns and related maternal and fetal outcomes,DOI_d0afbb70eaf7,EXCLUDE,True
Lassa Fever: Current Treatment and Prospects of an Effective Vaccine,DOI_937347a0b471,EXCLUDE,True
Modular polymerase synthesis and internal protein domain swapping via dual opposed frameshifts in the Ebola virus L gene,DOI_44c2bd8a893f,EXCLUDE,True
"A review on novel COVID-19: background, etiology, pathogenesis, transmission, prevention and management",DOI_52c44063ed49,EXCLUDE,True
The intracerebral haemorrhage associated to oral anticoagulant therapy: the practical management of urgent reversal therapy,DOI_055d728d748a,EXCLUDE,True
Avaliação de um modelo animal para estudo da infecção pelo vírus da dengue,DOI_cec32e86c862,EXCLUDE,True
&gt;b&lt;Detecção de vírus de importância a Saúde Pública em animais sinantrópicos urbanos e rurais&gt;/b&lt;,DOI_fd8a37c2027e,EXCLUDE,True
Feline immunodeficiency virus tropism,PMID_18040157,EXCLUDE,True
Global Infectious Diseases in March 2023: Monthly Analysis,DOI_0dfbfd2b869e,EXCLUDE,True
Deploying Ecological Countermeasures as a Biosecurity Imperative,DOI_d223d2738145,EXCLUDE,True
"Ebola Virus Disease: Knowledge, Attitude and Perception - The Case of Uganda",DOI_207536c7b090,EXCLUDE,True
The promising drugs included in WHO’s Solidarity Project: a choice based in scientific knowledge and institutional competencies,PMID_34495083,EXCLUDE,True
Obstruktion der oberen Atemwege beim Menschen und Tiermodelle,PMID_20632239,EXCLUDE,True
Fibrin Glue Fixation for Suction Blister Epidermal Grafting in Two Patients with Stable Vitiligo,PMID_25473230,EXCLUDE,True
Comparing the efficacy of anti□infectious drugs for the treatment of mild to severe COVID-19 patients: a protocol for a systematic review and network meta-analysis of randomized clinical trials,DOI_40ccc84b9454,EXCLUDE,True
Analysis of Cloud Security through Honeypots,DOI_0813ff6830ef,EXCLUDE,True
Development of rapid nucleic acid testing techniques for common respiratory infectious diseases in the Chinese population,PMID_38694405,EXCLUDE,True
Ebola Virus Disease: Current Trends in Clinical Management,DOI_8c7abda86fb3,EXCLUDE,True
Comparing The Efficacy of Anti-Infectious Drugs For The Treatment of Mild To Severe COVID-19 Patients: A Protocol For A Systematic Review And Network Meta-Analysis of Randomized Clinical Trials.,DOI_da7f51bc792d,EXCLUDE,True
Metagenomic analysis of bat virome in the Guangxi-Vietnam border area,DOI_2e8dda5a7878,EXCLUDE,True
Analyse zum Einfluss von Schlüsselerfolgsfaktoren auf die organisationale Resilienz von Supply Chains während der COVID-19-Pandemie am Beispiel der Pharma- und Automobilindustrie,DOI_054c48f48461,EXCLUDE,True
Global Infectious Diseases in May 2023: Monthly Analysis,DOI_840343144d31,EXCLUDE,True
Booster für partizipative Wissenschaftskommunikation? Effekte der Corona- Pandemie auf die Kommunikation wissenschaftlichen Wissens im Informationsdienst Wissenschaft und in Regionalzeitungen,DOI_a380a9825804,EXCLUDE,True
Wastewater based genomic surveillance reveals circulating pathogenic bacteria and associated resistome in Nairobi-Kenya sewerage system,DOI_e71b7e140631,EXCLUDE,True
"Peer Review #2 of ""Vector distribution and transmission risk of the Zika virus in South and Central America (v0.1)""",DOI_74597a4f08b4,EXCLUDE,True
"A French Real-World Evidence Study Evaluating the Efficacy, Safety, and Pharmacokinetic Parameters of rVIII-SingleChain in Patients with Hemophilia A Receiving Prophylaxis",PMID_36758611,EXCLUDE,True
"Ebola Virus Disease: Biology, Diagnosis, Treatment and Prevention of Epidemics",DOI_cba3da3719a3,EXCLUDE,True
Alterations in the molecular control of mitochondrial turnover in COPD lung and airway epithelial cells,PMID_38413800,EXCLUDE,True
Public Health concern for a Nipah Virus disease,DOI_5f8bfdcc25eb,EXCLUDE,True
Utilization of Capsules for Negative Staining of Viral Samples within Biocontainment,PMID_28745647,EXCLUDE,True
"New method for quantifying anti-HIV1-gp160 antibodies in saliva, cervicovaginal secretions, and serum of infected women",PMID_10906772,EXCLUDE,True
"Seasonal and nutritional changes in the short form of the leptin receptor expression and VEGF system in the choroid plexus, arcuate nucleus, and anterior pituitary in MTS-leptin and resistin-treated sheep",PMID_38089973,EXCLUDE,True
"Attitude of Senior Secondary School Students towards Ebola Preventive Measures in Calabar, Nigeria",DOI_a3859cbc9a5a,EXCLUDE,True
CRISPR-Cas-Systeme der Klasse 1: Genome Engineering und Silencing,DOI_5a9e4a4205c2,EXCLUDE,True
Anteriore Musterbildung im Wirbeltierembryo - Die Induktion von Vorderhirn und Herz,DOI_9985f13a2cc3,EXCLUDE,True
Design and evaluation of small interfering RNAs for the treatment of Severe Acute Respiratory Syndrome-Coronavirus-2,DOI_4a3126d06597,EXCLUDE,True
COVID-19: Accident or plan,DOI_4c19799eba1a,EXCLUDE,True
Dampened TLR2–mediated Inflammatory Signaling in Bats,PMID_39663845,EXCLUDE,True
Implications of predator species richness in terms of zoonotic spillover transmission of filoviral hemorrhagic fevers in Africa,DOI_96080ed03f9b,EXCLUDE,True
"Partnership for Research on Ebola VACcination (PREVAC): protocol of a randomized, double-blind, placebo-controlled phase 2 clinical trial evaluating three vaccine strategies against Ebola in healthy volunteers in four West African countries",DOI_db5f28ff6198,EXCLUDE,True
"Peer Review #2 of ""Spatial modeling could not differentiate early SARS-CoV-2 cases from the distribution of humans on the basis of climate in the United States (v0.1)""",DOI_8a37dc962008,EXCLUDE,True
DOI_8e7194f67a01,DOI_8e7194f67a01,EXCLUDE,True
Herwig Schopper,DOI_95bc328d2f7d,EXCLUDE,True
Why the Covid-19 lab-leak theory is a big deal,DOI_df3dc20d0185,EXCLUDE,True
Virale Krankheiten im HNO-Bereich,DOI_59c9d38e3f45,EXCLUDE,True
Der Vorspann als Bedeutungsträger,DOI_b7e95edc1de9,EXCLUDE,True
Activation of the influenza virus hemagglutinin by type II transmembrane serine proteases,DOI_245b64e13985,EXCLUDE,True
Immunological monitoring of brain tumour patients,DOI_23477a8b0811,EXCLUDE,True
"Neopterin, ein Marker der zellulären Immunantwort",DOI_d9c957463a1b,EXCLUDE,True
Vergleichende Untersuchungen der infektiösen Ribonucleinsäure des Virus der ansteckenden Schweinelähmung (Teschener Krankheit) mit hochmolekularer Gewebe-Ribonucleinsäure,PMID_14109416,EXCLUDE,True
Analysis of Health System for Health Security: Case of Burundi,DOI_dafed622585d,EXCLUDE,True
"Herramientas biotecnológicas en el diagnóstico, prevención y tratamiento frente a pandemias",DOI_f23994702792,EXCLUDE,True
Hypertension and Isolated Office Hypertension in HIV-Infected Patients Determined by Ambulatory Blood Pressure Monitoring: Prevalence and Risk Factors,DOI_23730c2468dc,EXCLUDE,True
Laboratory Biosafety: a Visual Analysis in the Web of Science Database From 2000 to 2022,DOI_4d2aedb3f243,EXCLUDE,True
Co-stimulatory Effects of CD44 on the Proliferative Responses of T Lymphocytes.,DOI_b1308f66822f,EXCLUDE,True
Knowledge and Perception of COVID-19 Pandemic during the First Wave: a Cross-Sectional Study among Nepalese Healthcare Workers,DOI_75a101c17512,EXCLUDE,True
Filovirus infections: science and innovation,DOI_5c12263db4d8,EXCLUDE,True
COVID-19: How Effective Are the Repurposed Drugs and Novel Agents in Treating the Infection?,DOI_6f415db7535e,EXCLUDE,True
Marburg virus disease: In a nutshell,DOI_da9000323d23,EXCLUDE,True
Promising Investigational Therapeutic Drugs for the Treatment of COVID-19: A Review,DOI_a2d9e29c5787,EXCLUDE,True
Random field calibration for the bare carrying capacity of bats in Africa,DOI_2a64cff1b317,EXCLUDE,True
Editorial: Early Life Origins of Immune-Mediated Disease,PMID_33013866,EXCLUDE,True
Aubrey Lewis's report on his visits to psychiatric centres in Europe in 1937,PMID_15915730,EXCLUDE,True
Tick-borne diseases and the central nervous system : clinical and immunological aspects,DOI_da659f6f77f3,EXCLUDE,True
Emergence of Ebola Virus Disease (EVD): Key Facts,DOI_2369acb22479,EXCLUDE,True
Overlap of Trademarks with Other Intellectual Property Rights: The Strategies of Global Brands,DOI_60a2472aba11,EXCLUDE,True
In-silico investigation on the discovery of synthesized nucleoside-based antivirals against monkeypox and SARS-CoV-2 Virus,DOI_036e3dc0d504,EXCLUDE,True
Accelerating Vaccine Innovation for Emerging Infectious Diseases via Parallel Discovery,DOI_aecbdcb68958,EXCLUDE,True
"Riesgo de propagación epidémica de COVID-19 en Veracruz, México",DOI_9b6fb62a00c0,EXCLUDE,True
Using the Kolb’s Experiential Learning Cycle to Understand the Application of One Health Competencies to Solving Global Health Challenges; A Tracer Study Among AFROHUN-Uganda Alumni,DOI_b5c633480cc2,EXCLUDE,True
Effective inactivation of nipah virus in serum samples for safe processing in low-containment laboratories,DOI_6e870d7b0b6c,EXCLUDE,True
General sessions (1A-01 - 3E-13),DOI_ea3713ab05bf,EXCLUDE,True
Next Generation Vaccines,DOI_48469c4b96dd,EXCLUDE,True
DOI_8edce8ffe84e,DOI_8edce8ffe84e,EXCLUDE,True
Enlaces zoonóticos del coronavirus SARS-COV-2,DOI_803274d619f3,EXCLUDE,True
"Social Representation of ""Fear"" Linked to the COVID-19 Pandemic among Populations in Abidjan (Côte d'Ivoire)",DOI_0081be61a997,EXCLUDE,True
Патогенные микроорганизмы как элемент криминалистической характеристики биотерроризма,DOI_c7dc4c15dde7,EXCLUDE,True
Lung Inflammation in Alpha-1-Antitrypsin Deficient Individuals with Normal Lung Function,DOI_fb4aacbd50e5,EXCLUDE,True
Evaluation by simulation of clinical trial designs for evaluation of treatment during a viral haemorrhagic fever outbreak,DOI_f1afa62b56d0,EXCLUDE,True
"Animal Viruses, Including Protozoal Viruses",DOI_1d2661536be8,EXCLUDE,True
Relationship Between Helicobacter pylori IgG Seroprevalence and the Immune Response to Poliovirus Vaccine Among School-Age Children From a Population With Near-Universal Immunity Level,PMID_35127752,EXCLUDE,True
COVID-19: Bat-borne viral outbreaks and its prevention through ecological intervention with reference to India,DOI_01eafcf5c661,EXCLUDE,True
"Herpes Simplex Virus type 1 among people living with HIV in Mbeya, Tanzania",DOI_337bca589299,EXCLUDE,True
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré Prefecture, Guinea: a cross-sectional study",DOI_587b14d1bf2a,EXCLUDE,True
Broad cross-neutralizing antibodies against animal-associated sarbecoviruses generated by SARS-CoV-2 infection and vaccination in humans,DOI_bd1325f56c68,EXCLUDE,True
Prinzipielle Unterschiede am Stimmapparat von Mensch und Schwein: Einige wesentliche morphologische Kriterien,PMID_20632238,EXCLUDE,True
Geschichtlicher Überblick,DOI_0c50bc15b704,EXCLUDE,True
"(Re)Emerging Disease and Conflict Risk in Africa, 2000 – 2018",DOI_6e46870e76e2,EXCLUDE,True
"Prevalence, characteristics, and virologic correlations of hepatitis delta (D) among patients with hepatitis B surface antigen in Mongolia",PMID_38690137,EXCLUDE,True
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré Prefecture, Guinea: a cross-sectional study",DOI_ad89b21769a7,EXCLUDE,True
Filogeografia da febre amarela na América do Sul,DOI_b0c0fda1b162,EXCLUDE,True
Hazards of the Cytokine Storm and Cytokine-Targeted Therapy in Patients With COVID-19: Review (Preprint),DOI_b9f0c697d083,EXCLUDE,True
Dynamic 3D <i>in vitro</i> lung models: applications of inorganic nanoparticles for model development and characterization,PMID_38787741,EXCLUDE,True
Journey of Vaccine Development against Ebola Virus,DOI_0a6e04045283,EXCLUDE,True
Impact of Infectious Disease on Humans and Our Origins,DOI_0496d7d32889,EXCLUDE,True
Analysis of the Presence and Levels of IgG Antibodies Directed against the S1 Protein Receptor Binding Domain and the N Protein of SARS-CoV-2 in Patients with Multiple Sclerosis Treated with Immunomodulatory Therapies,PMID_38543889,EXCLUDE,True
Vulnerability of Ebola Virus outbreak in Bangladesh,DOI_f397dad2a7cd,EXCLUDE,True
Decoding the RNA binding systems by UltraGen,DOI_5e24aa20f18a,EXCLUDE,True
Existential Risk of Synthetic Biology: How Biological Engineering Can Help the World or Destroy It,DOI_a308cd7355ba,EXCLUDE,True
One Health Approach in the Understanding of Possible Diseases Transmission by Fruits Bats,DOI_21f204e0e352,EXCLUDE,True
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible For Treatment Of Covid-19 Disease,DOI_a12b727308f2,EXCLUDE,True
DOI_067c86b5a465,DOI_067c86b5a465,EXCLUDE,True
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré prefecture, Guinea: a cross-sectional study",DOI_0f59ef6032c9,EXCLUDE,True
Domestic Pigs are Susceptible to Experimental Infection with Non-Human Primate-Derived Reston Virus Without the Need for Adaptation,DOI_2a632d4855a2,EXCLUDE,True
"To Assess The Knowledge And Perceptions Regarding Novel Coronavirus (Covid-19) During The First Surge Among Healthcare Workers Of Banke District, Nepal",DOI_8203610f99cd,EXCLUDE,True
"Improving testing capacity for COVID-19: Experiences and lessons from Senegal, Uganda, Nigeria and the Democratic Republic of Congo",DOI_c7b80a31609a,EXCLUDE,True
Origin of certain eponyms used in pediatrics derived from literature,PMID_31063307,EXCLUDE,True
Remdesivir: A Critical Review of Pharmacology and Clinical Efficacy to Treat Covid 19,DOI_5872c469614e,EXCLUDE,True
Adenoviral Vectors: Potential and Challenges as a Gene Delivery System,DOI_7ec25e7f00da,EXCLUDE,True
Febre maculosa no Brasil : situação epidemiológica atual e a distribuição geográfica de carrapatos em cenários de mudanças climáticas,DOI_b05a1f99a96a,EXCLUDE,True
Hematological Manifestations of Infectious Disease,DOI_12661cfd8faf,EXCLUDE,True
Loop Structures in Film (and Literature): Experiments with Time Between the Poles of Classical and Complex Narration,DOI_5fb4209afd2d,EXCLUDE,True
A Serological Survey of Brucellosis in Wildlife in Four Major National Parks of Uganda,DOI_33f2922e4a8c,EXCLUDE,True
Structure determination needs to go viral,PMID_38286913,EXCLUDE,True
Neglected Tropical Diseases (NTDs) - A Snapshot of Research,DOI_b94c50b8f1d5,EXCLUDE,True
"Using sentinel surveillance system data to characterize severe malaria illness and quality of malaria case management among hospitalized patients in Kenya, 2017-2024",DOI_c75705929a45,EXCLUDE,True
Globalizzazione in medicina: l’emergenza HIV,DOI_4830dbd9b4bb,EXCLUDE,True
Monitoring the Distribution of Banana Bunchy Top Virus in South Africa: A Country-Wide Survey,DOI_a9b80cb9e7fd,EXCLUDE,True
Regulatory aspects on repurposing of drugs in the management of COVID-19,DOI_735f0d2ac011,EXCLUDE,True
"Covid-19 Pandemisi İle Mücadelede Biyoteknolojik Yaklaşım: Bitki Biyoteknolojisi, Kullanımı Ve Önemi",DOI_821624268029,EXCLUDE,True
Implications of predator species richness in terms of zoonotic spillover transmission of filovirus diseases in Africa,DOI_0175a96c6666,INCLUDE,True
Viruslarda Genetik Değişiklere Bağlı Konakçı Değişimleri,DOI_4e6c4438e93b,EXCLUDE,True
Rubella virus-associated uveitis at a tertiary care hospital in Germany between 2013 and 2019,PMID_37932668,EXCLUDE,True
Are nurses at Swedish Departments of Infectious diseases prepared to care for patients with African viral haemorrhagic fever? - A survey study,DOI_c55aeac70cd4,EXCLUDE,True
Bus Based Mobile Virus Diagnostic Laboratory for COVID-19 Sample Collection and Testing in Remote Areas,DOI_04658ee6af1e,EXCLUDE,True
Relationship of COVID-19 pathogenesis for periodontal medicine research. Part I: Pathogenesis of COVID-19,DOI_42ce7b50d557,EXCLUDE,True
Biological weapon as a tool in the process of reducing the structural power of a state,DOI_1817ac713475,EXCLUDE,True
DOI_5e917951b5a0,DOI_5e917951b5a0,EXCLUDE,True
Possible therapeutic options and management of COVID-19,DOI_9391617a8d4e,EXCLUDE,True
Male reproductive system: viral reservoirs and sexual transmission,DOI_b87948b08c73,EXCLUDE,True
"Peer Review #2 of ""Resilience of BST-2/Tetherin structure to single amino acid substitutions (v0.1)""",DOI_28cf56301cd1,EXCLUDE,True
El silvestrol como agente antiviral de amplio espectro,DOI_c4193f5f4903,EXCLUDE,True
EUROPEAN UNION COMPETENCES IN THE AREA OF COMMUNICABLE DISEASES – EXPERIENCES AND LESSONS LEARNED FROM THE COVID-19 CRISIS,DOI_9404dcebb717,EXCLUDE,True
DOI_135799137013,DOI_135799137013,EXCLUDE,True
Replicative Cycle of Ebola Virus,DOI_59f2200d4aad,EXCLUDE,True
Infectious Characteristics of Ebola Virus,DOI_1ee820cc5493,EXCLUDE,True
ІНФЕКЦІЙНІ ЗАХВОРЮВАННЯ ПІД ЧАС ЛОКАЛЬНИХ ВІЙН,DOI_aaf1fe19f198,EXCLUDE,True
"Exploring SARS-CoV-2 Spike RBD Pockets as Targets for Generic Drugs: A Combined Computational, Biophysical, and Biological Approach",PMID_40949207,EXCLUDE,True
