title,article_id,ai4epi_fulltext_decision
Metagenomic analysis of bat virome in the Guangxi-Vietnam border area,DOI_2e8dda5a7878,EXCLUDE
Analyse zum Einfluss von Schlüsselerfolgsfaktoren auf die organisationale Resilienz von Supply Chains während der COVID-19-Pandemie am Beispiel der Pharma- und Automobilindustrie,DOI_054c48f48461,EXCLUDE
Global Infectious Diseases in May 2023: Monthly Analysis,DOI_840343144d31,EXCLUDE
Booster für partizipative Wissenschaftskommunikation? Effekte der Corona- Pandemie auf die Kommunikation wissenschaftlichen Wissens im Informationsdienst Wissenschaft und in Regionalzeitungen,DOI_a380a9825804,EXCLUDE
Wastewater based genomic surveillance reveals circulating pathogenic bacteria and associated resistome in Nairobi-Kenya sewerage system,DOI_e71b7e140631,EXCLUDE
"Peer Review #2 of ""Vector distribution and transmission risk of the Zika virus in South and Central America (v0.1)""",DOI_74597a4f08b4,EXCLUDE
"A French Real-World Evidence Study Evaluating the Efficacy, Safety, and Pharmacokinetic Parameters of rVIII-SingleChain in Patients with Hemophilia A Receiving Prophylaxis",PMID_36758611,EXCLUDE
"Ebola Virus Disease: Biology, Diagnosis, Treatment and Prevention of Epidemics",DOI_cba3da3719a3,EXCLUDE
Alterations in the molecular control of mitochondrial turnover in COPD lung and airway epithelial cells,PMID_38413800,EXCLUDE
Public Health concern for a Nipah Virus disease,DOI_5f8bfdcc25eb,EXCLUDE
Utilization of Capsules for Negative Staining of Viral Samples within Biocontainment,PMID_28745647,EXCLUDE
"New method for quantifying anti-HIV1-gp160 antibodies in saliva, cervicovaginal secretions, and serum of infected women",PMID_10906772,EXCLUDE
"Seasonal and nutritional changes in the short form of the leptin receptor expression and VEGF system in the choroid plexus, arcuate nucleus, and anterior pituitary in MTS-leptin and resistin-treated sheep",PMID_38089973,EXCLUDE
"Attitude of Senior Secondary School Students towards Ebola Preventive Measures in Calabar, Nigeria",DOI_a3859cbc9a5a,EXCLUDE
CRISPR-Cas-Systeme der Klasse 1: Genome Engineering und Silencing,DOI_5a9e4a4205c2,EXCLUDE
Anteriore Musterbildung im Wirbeltierembryo - Die Induktion von Vorderhirn und Herz,DOI_9985f13a2cc3,EXCLUDE
Design and evaluation of small interfering RNAs for the treatment of Severe Acute Respiratory Syndrome-Coronavirus-2,DOI_4a3126d06597,EXCLUDE
COVID-19: Accident or plan,DOI_4c19799eba1a,EXCLUDE
Dampened TLR2–mediated Inflammatory Signaling in Bats,PMID_39663845,EXCLUDE
Implications of predator species richness in terms of zoonotic spillover transmission of filoviral hemorrhagic fevers in Africa,DOI_96080ed03f9b,EXCLUDE
"Partnership for Research on Ebola VACcination (PREVAC): protocol of a randomized, double-blind, placebo-controlled phase 2 clinical trial evaluating three vaccine strategies against Ebola in healthy volunteers in four West African countries",DOI_db5f28ff6198,EXCLUDE
"Peer Review #2 of ""Spatial modeling could not differentiate early SARS-CoV-2 cases from the distribution of humans on the basis of climate in the United States (v0.1)""",DOI_8a37dc962008,EXCLUDE
DOI_8e7194f67a01,DOI_8e7194f67a01,EXCLUDE
Herwig Schopper,DOI_95bc328d2f7d,UNCLEAR
Why the Covid-19 lab-leak theory is a big deal,DOI_df3dc20d0185,EXCLUDE
Virale Krankheiten im HNO-Bereich,DOI_59c9d38e3f45,EXCLUDE
Der Vorspann als Bedeutungsträger,DOI_b7e95edc1de9,EXCLUDE
Activation of the influenza virus hemagglutinin by type II transmembrane serine proteases,DOI_245b64e13985,EXCLUDE
Immunological monitoring of brain tumour patients,DOI_23477a8b0811,EXCLUDE
"Neopterin, ein Marker der zellulären Immunantwort",DOI_d9c957463a1b,EXCLUDE
Vergleichende Untersuchungen der infektiösen Ribonucleinsäure des Virus der ansteckenden Schweinelähmung (Teschener Krankheit) mit hochmolekularer Gewebe-Ribonucleinsäure,PMID_14109416,EXCLUDE
Analysis of Health System for Health Security: Case of Burundi,DOI_dafed622585d,EXCLUDE
"Herramientas biotecnológicas en el diagnóstico, prevención y tratamiento frente a pandemias",DOI_f23994702792,EXCLUDE
Hypertension and Isolated Office Hypertension in HIV-Infected Patients Determined by Ambulatory Blood Pressure Monitoring: Prevalence and Risk Factors,DOI_23730c2468dc,UNCLEAR
Laboratory Biosafety: a Visual Analysis in the Web of Science Database From 2000 to 2022,DOI_4d2aedb3f243,EXCLUDE
Co-stimulatory Effects of CD44 on the Proliferative Responses of T Lymphocytes.,DOI_b1308f66822f,EXCLUDE
Knowledge and Perception of COVID-19 Pandemic during the First Wave: a Cross-Sectional Study among Nepalese Healthcare Workers,DOI_75a101c17512,EXCLUDE
Filovirus infections: science and innovation,DOI_5c12263db4d8,EXCLUDE
COVID-19: How Effective Are the Repurposed Drugs and Novel Agents in Treating the Infection?,DOI_6f415db7535e,EXCLUDE
Marburg virus disease: In a nutshell,DOI_da9000323d23,EXCLUDE
Promising Investigational Therapeutic Drugs for the Treatment of COVID-19: A Review,DOI_a2d9e29c5787,EXCLUDE
Random field calibration for the bare carrying capacity of bats in Africa,DOI_2a64cff1b317,EXCLUDE
Editorial: Early Life Origins of Immune-Mediated Disease,PMID_33013866,EXCLUDE
Aubrey Lewis's report on his visits to psychiatric centres in Europe in 1937,PMID_15915730,EXCLUDE
Tick-borne diseases and the central nervous system : clinical and immunological aspects,DOI_da659f6f77f3,EXCLUDE
Emergence of Ebola Virus Disease (EVD): Key Facts,DOI_2369acb22479,EXCLUDE
Overlap of Trademarks with Other Intellectual Property Rights: The Strategies of Global Brands,DOI_60a2472aba11,EXCLUDE
In-silico investigation on the discovery of synthesized nucleoside-based antivirals against monkeypox and SARS-CoV-2 Virus,DOI_036e3dc0d504,EXCLUDE
Accelerating Vaccine Innovation for Emerging Infectious Diseases via Parallel Discovery,DOI_aecbdcb68958,EXCLUDE
"Riesgo de propagación epidémica de COVID-19 en Veracruz, México",DOI_9b6fb62a00c0,EXCLUDE
Using the Kolb’s Experiential Learning Cycle to Understand the Application of One Health Competencies to Solving Global Health Challenges; A Tracer Study Among AFROHUN-Uganda Alumni,DOI_b5c633480cc2,EXCLUDE
Effective inactivation of nipah virus in serum samples for safe processing in low-containment laboratories,DOI_6e870d7b0b6c,EXCLUDE
General sessions (1A-01 - 3E-13),DOI_ea3713ab05bf,EXCLUDE
Next Generation Vaccines,DOI_48469c4b96dd,EXCLUDE
DOI_8edce8ffe84e,DOI_8edce8ffe84e,UNCLEAR
Enlaces zoonóticos del coronavirus SARS-COV-2,DOI_803274d619f3,EXCLUDE
"Social Representation of ""Fear"" Linked to the COVID-19 Pandemic among Populations in Abidjan (Côte d'Ivoire)",DOI_0081be61a997,EXCLUDE
Патогенные микроорганизмы как элемент криминалистической характеристики биотерроризма,DOI_c7dc4c15dde7,EXCLUDE
Lung Inflammation in Alpha-1-Antitrypsin Deficient Individuals with Normal Lung Function,DOI_fb4aacbd50e5,EXCLUDE
Evaluation by simulation of clinical trial designs for evaluation of treatment during a viral haemorrhagic fever outbreak,DOI_f1afa62b56d0,EXCLUDE
"Animal Viruses, Including Protozoal Viruses",DOI_1d2661536be8,EXCLUDE
Relationship Between Helicobacter pylori IgG Seroprevalence and the Immune Response to Poliovirus Vaccine Among School-Age Children From a Population With Near-Universal Immunity Level,PMID_35127752,EXCLUDE
COVID-19: Bat-borne viral outbreaks and its prevention through ecological intervention with reference to India,DOI_01eafcf5c661,EXCLUDE
"Herpes Simplex Virus type 1 among people living with HIV in Mbeya, Tanzania",DOI_337bca589299,EXCLUDE
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré Prefecture, Guinea: a cross-sectional study",DOI_587b14d1bf2a,EXCLUDE
Broad cross-neutralizing antibodies against animal-associated sarbecoviruses generated by SARS-CoV-2 infection and vaccination in humans,DOI_bd1325f56c68,EXCLUDE
Prinzipielle Unterschiede am Stimmapparat von Mensch und Schwein: Einige wesentliche morphologische Kriterien,PMID_20632238,EXCLUDE
Geschichtlicher Überblick,DOI_0c50bc15b704,EXCLUDE
"(Re)Emerging Disease and Conflict Risk in Africa, 2000 – 2018",DOI_6e46870e76e2,EXCLUDE
"Prevalence, characteristics, and virologic correlations of hepatitis delta (D) among patients with hepatitis B surface antigen in Mongolia",PMID_38690137,EXCLUDE
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré Prefecture, Guinea: a cross-sectional study",DOI_ad89b21769a7,EXCLUDE
Filogeografia da febre amarela na América do Sul,DOI_b0c0fda1b162,EXCLUDE
Hazards of the Cytokine Storm and Cytokine-Targeted Therapy in Patients With COVID-19: Review (Preprint),DOI_b9f0c697d083,EXCLUDE
Dynamic 3D <i>in vitro</i> lung models: applications of inorganic nanoparticles for model development and characterization,PMID_38787741,EXCLUDE
Journey of Vaccine Development against Ebola Virus,DOI_0a6e04045283,EXCLUDE
Impact of Infectious Disease on Humans and Our Origins,DOI_0496d7d32889,EXCLUDE
Analysis of the Presence and Levels of IgG Antibodies Directed against the S1 Protein Receptor Binding Domain and the N Protein of SARS-CoV-2 in Patients with Multiple Sclerosis Treated with Immunomodulatory Therapies,PMID_38543889,EXCLUDE
Vulnerability of Ebola Virus outbreak in Bangladesh,DOI_f397dad2a7cd,EXCLUDE
Decoding the RNA binding systems by UltraGen,DOI_5e24aa20f18a,EXCLUDE
Existential Risk of Synthetic Biology: How Biological Engineering Can Help the World or Destroy It,DOI_a308cd7355ba,EXCLUDE
One Health Approach in the Understanding of Possible Diseases Transmission by Fruits Bats,DOI_21f204e0e352,EXCLUDE
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible For Treatment Of Covid-19 Disease,DOI_a12b727308f2,EXCLUDE
DOI_067c86b5a465,DOI_067c86b5a465,EXCLUDE
"Knowledge, attitudes and practices towards viral haemorrhagic fevers amongst healthcare workers in urban and rural public healthcare facilities in the N’zérékoré prefecture, Guinea: a cross-sectional study",DOI_0f59ef6032c9,EXCLUDE
Domestic Pigs are Susceptible to Experimental Infection with Non-Human Primate-Derived Reston Virus Without the Need for Adaptation,DOI_2a632d4855a2,EXCLUDE
"To Assess The Knowledge And Perceptions Regarding Novel Coronavirus (Covid-19) During The First Surge Among Healthcare Workers Of Banke District, Nepal",DOI_8203610f99cd,EXCLUDE
"Improving testing capacity for COVID-19: Experiences and lessons from Senegal, Uganda, Nigeria and the Democratic Republic of Congo",DOI_c7b80a31609a,EXCLUDE
Origin of certain eponyms used in pediatrics derived from literature,PMID_31063307,EXCLUDE
Remdesivir: A Critical Review of Pharmacology and Clinical Efficacy to Treat Covid 19,DOI_5872c469614e,EXCLUDE
Adenoviral Vectors: Potential and Challenges as a Gene Delivery System,DOI_7ec25e7f00da,EXCLUDE
Febre maculosa no Brasil : situação epidemiológica atual e a distribuição geográfica de carrapatos em cenários de mudanças climáticas,DOI_b05a1f99a96a,EXCLUDE
Hematological Manifestations of Infectious Disease,DOI_12661cfd8faf,EXCLUDE
Loop Structures in Film (and Literature): Experiments with Time Between the Poles of Classical and Complex Narration,DOI_5fb4209afd2d,EXCLUDE
A Serological Survey of Brucellosis in Wildlife in Four Major National Parks of Uganda,DOI_33f2922e4a8c,EXCLUDE
Structure determination needs to go viral,PMID_38286913,EXCLUDE
Neglected Tropical Diseases (NTDs) - A Snapshot of Research,DOI_b94c50b8f1d5,EXCLUDE
"Using sentinel surveillance system data to characterize severe malaria illness and quality of malaria case management among hospitalized patients in Kenya, 2017-2024",DOI_c75705929a45,EXCLUDE
Globalizzazione in medicina: l’emergenza HIV,DOI_4830dbd9b4bb,EXCLUDE
Monitoring the Distribution of Banana Bunchy Top Virus in South Africa: A Country-Wide Survey,DOI_a9b80cb9e7fd,EXCLUDE
Regulatory aspects on repurposing of drugs in the management of COVID-19,DOI_735f0d2ac011,EXCLUDE
"Covid-19 Pandemisi İle Mücadelede Biyoteknolojik Yaklaşım: Bitki Biyoteknolojisi, Kullanımı Ve Önemi",DOI_821624268029,EXCLUDE
Implications of predator species richness in terms of zoonotic spillover transmission of filovirus diseases in Africa,DOI_0175a96c6666,EXCLUDE
Viruslarda Genetik Değişiklere Bağlı Konakçı Değişimleri,DOI_4e6c4438e93b,EXCLUDE
Rubella virus-associated uveitis at a tertiary care hospital in Germany between 2013 and 2019,PMID_37932668,EXCLUDE
Are nurses at Swedish Departments of Infectious diseases prepared to care for patients with African viral haemorrhagic fever? - A survey study,DOI_c55aeac70cd4,EXCLUDE
Bus Based Mobile Virus Diagnostic Laboratory for COVID-19 Sample Collection and Testing in Remote Areas,DOI_04658ee6af1e,EXCLUDE
Relationship of COVID-19 pathogenesis for periodontal medicine research. Part I: Pathogenesis of COVID-19,DOI_42ce7b50d557,EXCLUDE
Biological weapon as a tool in the process of reducing the structural power of a state,DOI_1817ac713475,EXCLUDE
DOI_5e917951b5a0,DOI_5e917951b5a0,EXCLUDE
Possible therapeutic options and management of COVID-19,DOI_9391617a8d4e,EXCLUDE
Male reproductive system: viral reservoirs and sexual transmission,DOI_b87948b08c73,EXCLUDE
"Peer Review #2 of ""Resilience of BST-2/Tetherin structure to single amino acid substitutions (v0.1)""",DOI_28cf56301cd1,EXCLUDE
El silvestrol como agente antiviral de amplio espectro,DOI_c4193f5f4903,EXCLUDE
EUROPEAN UNION COMPETENCES IN THE AREA OF COMMUNICABLE DISEASES – EXPERIENCES AND LESSONS LEARNED FROM THE COVID-19 CRISIS,DOI_9404dcebb717,EXCLUDE
DOI_135799137013,DOI_135799137013,EXCLUDE
Replicative Cycle of Ebola Virus,DOI_59f2200d4aad,EXCLUDE
Infectious Characteristics of Ebola Virus,DOI_1ee820cc5493,EXCLUDE
ІНФЕКЦІЙНІ ЗАХВОРЮВАННЯ ПІД ЧАС ЛОКАЛЬНИХ ВІЙН,DOI_aaf1fe19f198,EXCLUDE
"Exploring SARS-CoV-2 Spike RBD Pockets as Targets for Generic Drugs: A Combined Computational, Biophysical, and Biological Approach",PMID_40949207,EXCLUDE
ADAR1p110 promotes Enterovirus D68 replication through its deaminase domain and inhibition of PKR pathway,DOI_170e4196a115,EXCLUDE
Zoonoses Control in Africa: Measures to Enhance Involvement through Application of Community-Based Intelligence Gathering,DOI_a838205f0a53,EXCLUDE
Permissibilidade de linhagen celulares de morcegos (rousettus aegyptiacus and eidolon helvum) a diferentes vírus humanos,DOI_b690cf1f67d4,EXCLUDE
Viral Causes of Acute Febrile Jaundice in Selected Provinces of Zambia,DOI_787d49140890,EXCLUDE
Would I Lie to You? Falsification of Lateral Flow Tests in England During the Covid-19 Pandemic,DOI_b378e0688b70,EXCLUDE
Symposium,DOI_546445fb933c,EXCLUDE
Pre-Pandemic SARS-CoV-2 Potential Natural Immunity Among Population of Central Africa,DOI_7311aec22bfb,EXCLUDE
Dualism of Viruses in Oncology,DOI_5a4d8106460e,EXCLUDE
Multilateral Peace Operations and the Challenges of Epidemics and Pandemics,DOI_9b7ef19e3f11,EXCLUDE
Criterios de aislamiento en las UCI,DOI_f270fb829548,EXCLUDE
Muslims in Europe and Covid-19,DOI_d06ce90427e9,EXCLUDE
"Transmission of Viruses from Wild Animals to Humans, a Solution by Applying Syari’ah Rules and Regulations toward Animals",DOI_2028afcdcb60,EXCLUDE
Viral hemorrhagic fever : epidemiology and control,DOI_572d58cc23fa,EXCLUDE
Cryoglobulinemia in Systemic Lupus Erythematosus: A Retrospective Study of 213 Patients,DOI_24f35c0fad29,EXCLUDE
Cirad 2011,DOI_a38c3092aad3,EXCLUDE
DOI_905d6d186d4f,DOI_905d6d186d4f,EXCLUDE
Zoonoses in Cancer Patients,DOI_ba49e033bff8,EXCLUDE
A review of the latest research and development of the pathogenesis and treatment of COVID-19,DOI_d844cb59b44e,EXCLUDE
"Evaluation of current strategies to inhibit HIV entry, integration and maturation",DOI_34e997c29e5d,EXCLUDE
Peculiarities of Using Stylistic Means in American Artistic Discourse,DOI_96041edb8291,EXCLUDE
SARS-2 lessons learned so far from Pakistan Perspective (A Review).,DOI_8c9012d3f4d5,EXCLUDE
HEALTH BROKEN WOVEN POISSON SPHERES TO MANAGE DEADLY EBOLA INCIDENCES,DOI_6851f04de9a5,EXCLUDE
"Preclinical mouse studies of vector immunity and long-term responses to CORAVAX, a Rabies virus-vectored COVID-19 vaccine",DOI_2968ee5f073e,EXCLUDE
Neonatal Adenoviral Myocarditis – A Case Report and Review of Literature,DOI_603ef753d428,EXCLUDE
Monitoring of serum TWEAK levels guides glucocorticoid dosages in the treatment of systemic lupus erythematosus,DOI_7acdce412b38,EXCLUDE
DOI_55259623b3d0,DOI_55259623b3d0,EXCLUDE
In silico prediction of B-cell and T-cell epitopes of the Sudan Ebola virus glycoprotein for peptide-based vaccine design,DOI_9b30eeb79186,EXCLUDE
The role of veterinary research in human health promotion in South Asia,DOI_f8af1e67c3a4,EXCLUDE
"Challenges, strategies and consequences for German nursing homes during the first wave of the COVID-19 pandemic. A qualitative interview study.",DOI_2f6d674c6eb7,EXCLUDE
"Boundaries Between Research, Surveillance and Monitored Emergency Use",DOI_7d665bb0a7de,EXCLUDE
KFD-Present State of Knowledge,DOI_a61b462105c7,EXCLUDE
Covid-19 Hastalığında Laboratuvar Parametrelerinin Tanısal Değerinin ROC Eğrisi ile İncelenmesi,DOI_65ad8702154a,EXCLUDE
El ABC de las hepatitis virales ¿Ahora de la A a la G?,DOI_813c2789b63f,EXCLUDE
Monoclonal Antibodies and Recombinant Proteins for Immune-Diagnostics of Ebola Virus Disease,DOI_4c275d59b712,EXCLUDE
"Globalización, pobreza y salud: Premio Conferencia Hugh Rodman Leavell",DOI_b19a0fd169f3,EXCLUDE
"Measles and Rubella: susceptibility in adolescents, young adults in Belém and Ananindeua, Pará, Brazil",DOI_3f2470029825,EXCLUDE
"Methodological guidelines for conceptual divergence of bioterrorism, agroterrorism, biosecurity and agrosecurity",DOI_bf041fc29c3e,EXCLUDE
Post Korona Dünyası: Küresel Sağlik Güvenliği Bağlaminda Turizm Hareketleri,DOI_9bbbdf48f2fd,EXCLUDE
"Which traits predict elevated distress during the Covid-19 pandemic? Results from a large, longitudinal cohort study with psychiatric patients and healthy controls",DOI_bca1a50abe3b,EXCLUDE
Mechanism of Viral Immune Evasion,DOI_7b08740fc462,EXCLUDE
Epidemiologia molecular do vírus da rubéola isolados no Estado de São Paulo durante o período de 1997 a 2004.,DOI_cee103817254,EXCLUDE
Healthworker Preparedness for COVID-19 Management and Implementation Experiences: A Mixed Methods Study in Uganda’s Refugee-Hosting Districts,DOI_bc4388255bed,EXCLUDE
Besprechungen,DOI_0e06ed89f7c2,EXCLUDE
Ebola 2014 - unprecedented epidemic / Ebola 2014 – epidemija bez presedana,DOI_a4bab1341419,EXCLUDE
Modelling of a wide variety of disease using adult stem cell-derived organoids,DOI_6dba9f9582e4,UNCLEAR
animales como reservorios de enfermedades,DOI_b772899bce70,EXCLUDE
"Book Review: Modern Epidemics, From Spanish Flu to COVID-19 by Salvador Macip Maresma",DOI_fdd3a7b71c40,EXCLUDE
Development and Application of a Rapid and Simple Method for Extracting Nucleic Acids from Microbes.,DOI_419197720cb1,EXCLUDE
Self-replicating RNA viruses in vaccine development,DOI_f2b54bc2e4fc,EXCLUDE
해외 감염병 사건 기반 감시현황: 2021년 11월부터 2022년 10월까지,PMID_41334183,EXCLUDE
"CIHR Research: Taking Down Goliaths: New Vaccines May Spell the End for Ebola, Marburg and Lassa Virus Infections",PMID_16323509,EXCLUDE
WORLD POPULATION GROWTH AND ITS IMPLICATIONS ON FOOD SECURITY AND ENVIRONMENT: ONLINE EDUCATIONAL RESOURCES ON VOLUNTARY FAMILY PLANNING / CRESCITA DELLA POPOLAZIONE MONDIALE E SUE IMPLICAZIONI SU SICUREZZA ALIMENTARE ED AMBIENTE: RISORSE DIDATTICHE IN RETE SULLA PIANIFICAZIONE FAMILIARE VOLONTARIA,DOI_fd20f3a271e0,EXCLUDE
Break the Germ Cycle: Hand Hygiene Compliance among Healthcare Workers in an Accredited Tertiary Care Hospital,DOI_857d6d8afebd,EXCLUDE
Drug-induced causes of renal damage and dysfunction in patients with complicated COVID-19,DOI_c42f7f520733,EXCLUDE
Review on the Cascading Effects of Climate Change on Expansion of Livestock Disease Livestock Production and Mitigation,DOI_9c22e7285794,EXCLUDE
Unravelling the Potential of Anticancer Drugs for SARS-CoV-2,DOI_c8aa3dde1234,EXCLUDE
ANTI-NUCLEOSOME ANTIBODIES - A NOVEL TEST IN SYSTEMIC LUPUS ERYTHEMATOSUS,DOI_351a53ac55f9,EXCLUDE
Study on Laboratory Diagnosis of the Ebola Virus and Its Current Trends,DOI_7a1601cf31e2,EXCLUDE
German Congress of Laboratory Medicine: 17th Annual Congress of the DGKL and 4th Symposium of the Biomedical Analytics of the DVTA e.V.,DOI_2e27eb9a0b02,EXCLUDE
Cytophotometrische Messungen des DNS-Gehaltes von Affennieren-Zellkulturen nach Infektion mit Adenovirus Typ 3,PMID_14164071,EXCLUDE
„Coronavirus disease 2019“ – „lessons learned“ für die Mikrobiologie und Labormedizin,PMID_34081156,EXCLUDE
A New Determination of Pan-Pathogen Antimicrobials,DOI_a4928ae268e5,EXCLUDE
Antibody-Based Antigen Delivery to Dendritic Cells as a Vaccination Strategy Against Ebola Virus Disease,PMID_39852693,EXCLUDE
Ausgewählte Veränderungen in den oberen Atemwegen des Pferdes – ein Überblick,PMID_20632243,EXCLUDE
« Ils sont terrifiés par la médecine occidentale »,DOI_61d5e4fdf09e,EXCLUDE
Host genomes for the unique SARS-CoV-2 variant leaked into Antarctic soil metagenomic sequencing data,DOI_f35e856db8e3,EXCLUDE
Computational Discovery of Potential Drug Candidates from Phytochemicals of Withania somnifera and Saraca asoca Targeting Ebola and Marburg Viruses Infection,DOI_7fa09159fbd6,EXCLUDE
"Adverse drug events, comorbidities, and older age are statistically more prevalent in COVID-19 hospitalized patients treated with remdesivir than tocilizumab in a private hospital from southern Brazil",DOI_eebd582205a7,EXCLUDE
Chemisch-Werden,DOI_84d901981897,EXCLUDE
Global Trends in Clinical Trials-SARSCOV-2,DOI_3b325a2e62e6,EXCLUDE
Neuroterrorism and Drug Overdose in the Neurocritical Care Unit,DOI_301e5a71ce1d,EXCLUDE
"Approaches to quality control, preclinical and clinical studies of live recombinant viral vector vaccines",DOI_70911bb646e6,EXCLUDE
Handlungsempfehlungen für SARS-CoV-2-Testkonzepte für asymptomatische Beschäftigte im Gesundheitswesen,PMID_37197613,EXCLUDE
Effects of adjuvants on protection in a rabies-vectored Ebola virus vaccine,DOI_d917cd9a8288,EXCLUDE
Feasibility of Rapid Case Ascertainment for Cancer in East Africa: An Investigation of Community-Representative Kaposi Sarcoma in the Era of Antiretroviral Therapy,DOI_6077e04d2e05,EXCLUDE
Quantification of Absolute IgG Concentration in Bat Sera,DOI_4aefd06a8491,EXCLUDE
"Zróżnicowanie, pojawianie się i powracanie patogenów wirusowych: przeszłość, teraźniejszość, przyszłość",PMID_33470076,EXCLUDE
"Integrated use of the GeneXpert Platform for TB, HIV and EVD Testing in Liberia",DOI_7a68a0598356,EXCLUDE
"Comprehensive analysis of codon usage pattern of whole genome in protozoa, Stylonychia lemnae",DOI_be51e5ac3933,EXCLUDE
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible for Treatment of Covid-19 Disease,DOI_3a1296a213d9,EXCLUDE
"Integrated Use of the GeneXpert Platform for TB, HIV and EVD testing in Liberia",DOI_ec8cebce6950,EXCLUDE
"Development, Reliability and Validity of Infectious Disease Specialist Nurse’s Core Competence Scale",DOI_a72cc26356d2,EXCLUDE
Prior vaccination with the rVSV-ZEBOV vaccine does not interfere with but improves the efficacy of postexposure antibody treatment in nonhuman primates exposed to Ebola virus,DOI_e794ba895887,EXCLUDE
Determination of Some Common Zoonotic Diseases Among Vulnerable Communities in an Africa Country,DOI_44db827c3583,EXCLUDE
Protocol for Scoping Review of Mediators of Women’s Care-seeking Behaviour During Infectious Disease Outbreaks in Sub-sahara Africa (SSA),DOI_a91cef333344,EXCLUDE
DIAGNOSIS AND HANDLING OF EBOLA VIRUS SAMPLES BEFORE AND AFTER TESTING- REVIEW,DOI_ab6b984cfaf7,EXCLUDE
"Comprehensive analysis of codon usage pattern of whole genome in protozoa, Stylonychia lemnae",DOI_803f7c607885,EXCLUDE
PENYAKIT VIRUS EBOLA,DOI_1ac35072478c,EXCLUDE
Truth about Bats: Transmit so Many Viruses,DOI_d397c70f9dbc,EXCLUDE
Editorial: Immune response to respiratory viruses and respiratory viral infections in susceptible populations,PMID_38046413,EXCLUDE
As áreas tropicais úmidas e as febres hemorrágicas virais: uma abordagem geográfica na área ambiental e na de saúde,DOI_7670bd96c5ba,UNCLEAR
The use of aged stool specimens for the detection of rotavirus,PMID_34485468,EXCLUDE
KEPELBAGAIAN DEFINISI DAN PENGGUNAAN SENJATA MENURUT PERSPEKTIF UNDANGUNDANG DI MALAYSIA,DOI_86e65ec90c43,EXCLUDE
"Clinical and epidemiological features of the disease caused by the Ebola virus, at the present stage: pathogenetic basis of therapy",DOI_8af5660d8a8b,EXCLUDE
"Leveraging Community Health Workers for COVID-19 Response in Democratic Republic of Congo, Nigeria, Senegal, and Uganda: Roles, Barriers, and Facilitators",DOI_14529e32efc7,EXCLUDE
"Research Into Potential Therapies Against COVID-19, With Focus On Ivermectin",DOI_79cb919b679c,EXCLUDE
Kenyan Free-Tailed Bats Demonstrate Seasonal Birth Pulse Asynchrony with Implications for Virus Maintenance,PMID_38372845,EXCLUDE
SOMATIC AND OTHER BIOLOGICAL ASPECTS OF COVID-19 VACCINATION: LEGAL MEASURES TO SUPPORT SOCIETY AND BUSINESS DURING THE POST-PANDEMIC ERA IN RUSSIA,DOI_acfa6963e8ee,EXCLUDE
Sugars and Proteins: Getting It Together,DOI_1a9da5cc0d24,EXCLUDE
"Peer Review #2 of ""DisCoVering potential candidates of RNAi-based therapy for COVID-19 using computational methods (v0.1)""",DOI_56c5a3873c36,EXCLUDE
Electronic medical records in humanitarian emergencies – the development of an Ebola clinical information and patient management system,DOI_3c32ef81afad,EXCLUDE
Comparison of post-COVID-19 symptoms in patients infected with the SARS-CoV- 2 variants delta and omicron - results of the Cross-Sectoral Platform of the German National Pandemic Cohort Network (NAPKON-SUEP),DOI_37ad214ce72d,EXCLUDE
The Disappearance of Canada: Margaret Atwood’s Transnational Turn and Ustopianism,DOI_1bba1bff155e,EXCLUDE
Społeczno-kulturowe imaginaria epidemii i ich reprezentacje – wybrane matryce teoretyczne eksploracji,DOI_e8dd01f19ddc,EXCLUDE
"Use of technology for public health surveillance reporting: opportunities, challenges and lessons learnt from Kenya",DOI_2de15158a279,EXCLUDE
La tolerancia inmunitaria a las infecciones virales en murciélagos y su relación con las pandemias,DOI_b208cb7c838f,EXCLUDE
Investigations into the mode of action of the DNA uridine endonuclease Mth212 of Methanothermobacter thermautotrophicus ΔH,DOI_42ace2a3a137,EXCLUDE
Development and validation of a clinical prediction model for concurrent pulmonary infection in convalescent patients with intracerebral hemorrhage,DOI_2ca55903f0d1,EXCLUDE
Ebola virus infection induces a type I interferon response and the shutdown of key liver functions in human iPSC-derived hepatocytes,DOI_e1c8436ce015,EXCLUDE
Evolutionary relationship between DOF multigene transcription factors and the regulation of lipid biosynthesis in oilseeds,DOI_0fc0e3f7cc3f,EXCLUDE
"Peer Review #1 of ""Evidence that ebolaviruses and cuevaviruses have been diverging from marburgviruses since the Miocene (v0.1)""",DOI_8efeadcd520c,EXCLUDE
Glycosphingolipids in HIV/AIDS: The Potential Therapeutic Application,DOI_5b2bdf59572f,EXCLUDE
DOI_4f5e6fd302c3,DOI_4f5e6fd302c3,UNCLEAR
Lysosomotropic Action of Amantadine: Basis for Treatment of COVID-19,DOI_3b2cfe9b001f,EXCLUDE
