title,article_id,ai4epi_fulltext_decision
Scaled deployment of Wolbachia to protect the community from dengue and other Aedes transmitted arboviruses,PMID_30596205,EXCLUDE
Coronavirus Disease 2019–COVID-19,PMID_32580969,EXCLUDE
Effects of changes in temperature on Zika dynamics and control,PMID_33947225,INCLUDE
"Review on Main Arboviruses Circulating on French Guiana, An Ultra-Peripheric European Region in South America",PMID_37376570,EXCLUDE
"Vector competence of Aedes aegypti from Havana, Cuba, for dengue virus type 1, chikungunya, and Zika viruses",PMID_33270652,INCLUDE
ZIKA--How fast does this virus mutate?,PMID_27029869,INCLUDE
"A neonatal nonhuman primate model of gestational Zika virus infection with evidence of microencephaly, seizures and cardiomyopathy",PMID_31935257,EXCLUDE
Point of care testing for infectious diseases,PMID_30853460,EXCLUDE
"Dengue, Chikungunya, and Zika: The Causes and Threats of Emerging and Re-emerging Arboviral Diseases",PMID_37575782,EXCLUDE
Zika virus in Brazil: calibration of a epidemic model for the 2016 outbreak,DOI_dfe40750052b,EXCLUDE
"Vector Competence of Aedes albopictus Populations from the Northeastern United States for Chikungunya, Dengue, and Zika Viruses",PMID_33355070,INCLUDE
Zika Fetal Neuropathogenesis: Etiology of a Viral Syndrome,PMID_27560129,EXCLUDE
The association between Zika virus infection and microcephaly in Brazil 2015–2017: An observational analysis of over 4 million births,PMID_30835728,INCLUDE
Impact of age-specific immunity on the timing and burden of the next Zika virus outbreak,PMID_31877200,INCLUDE
A Mutation Identified in Neonatal Microcephaly Destabilizes Zika Virus NS1 Assembly in Vitro,PMID_28198446,EXCLUDE
New estimates of the Zika virus epidemic attack rate in Northeastern Brazil from 2015 to 2016: A modelling analysis based on Guillain-Barré Syndrome (GBS) surveillance data,DOI_67ceda247a0a,EXCLUDE
Dynamics of Health Agency Response and Public Engagement in Public Health Emergency: A Case Study of CDC Tweeting Patterns During the 2016 Zika Epidemic,PMID_30467106,EXCLUDE
Deep Mutational Scanning Comprehensively Maps How Zika Envelope Protein Mutations Affect Viral Growth and Antibody Escape,PMID_31511387,EXCLUDE
Enhancement of Zika virus pathogenesis by preexisting antiflavivirus immunity,PMID_28360135,EXCLUDE
Zika virus and the never-ending story of emerging pathogens and transfusion medicine.,PMID_26674815,EXCLUDE
Climate drives spatial variation in Zika epidemics in Latin America,DOI_e26207fd3077,EXCLUDE
"Spread of the Invasive Mosquitoes Aedes aegypti and Aedes albopictus in the Black Sea Region Increases Risk of Chikungunya, Dengue, and Zika Outbreaks in Europe",PMID_27115737,EXCLUDE
Exosomes mediate Zika virus transmission through SMPD3 neutral Sphingomyelinase in cortical neurons,PMID_30866785,EXCLUDE
RNA editing by the host ADAR system affects the molecular evolution of the Zika virus,PMID_28649357,EXCLUDE
Functional Analysis of Glycosylation of Zika Virus Envelope Protein,PMID_29091758,INCLUDE
Modelling an optimum vaccination strategy against ZIKA virus for outbreak use,PMID_31364534,INCLUDE
Different populations of Aedes aegypti and Aedes albopictus (Diptera: Culicidae) from Central Africa are susceptible to Zika virus infection,PMID_32203510,INCLUDE
Estimating risks of importation and local transmission of Zika virus infection,PMID_27069825,INCLUDE
SIR Model of Spread of Zika Virus Infections: ZIKV Linked to Microcephaly Simulations,DOI_306c2846012d,INCLUDE
Research Models and Tools for the Identification of Antivirals and Therapeutics against Zika Virus Infection,PMID_30380760,EXCLUDE
The Early Warning and Response System (EWARS-TDR) for dengue outbreaks: can it also be applied to chikungunya and Zika outbreak warning?,PMID_35255839,INCLUDE
The potential economic burden of Zika in the continental United States,PMID_28448488,INCLUDE
"Likely Sexual Transmission of Zika Virus from a Man with No Symptoms of Infection — Maryland, 2016",PMID_27585037,EXCLUDE
Two Sides of a Coin: a Zika Virus Mutation Selected in Pregnant Rhesus Macaques Promotes Fetal Infection in Mice but at a Cost of Reduced Fitness in Nonpregnant Macaques and Diminished Transmissibility by Vectors,PMID_32999034,INCLUDE
Modeling the spread of the Zika virus by sexual and mosquito transmission,PMID_36584063,INCLUDE
Potential for Zika virus transmission by mosquitoes in temperate climates,PMID_32635867,INCLUDE
"Comparative overview of emerging RNA viruses: Epidemiology, pathogenesis, diagnosis and current treatment",PMID_35721786,EXCLUDE
Potential impact of climate change on emerging vector-borne and other infections in the UK,PMID_29219091,EXCLUDE
"Cluster containment strategy: addressing Zika virus outbreak in Rajasthan, India",PMID_31565402,EXCLUDE
Application of convolutional neural networks for classification of adult mosquitoes in the field,PMID_30640961,EXCLUDE
The Extrinsic Incubation Period of Zika Virus in Florida Mosquitoes Aedes aegypti and Ae. albopictus,PMID_34684201,INCLUDE
Development of Envelope Protein Antigens To Serologically Differentiate Zika Virus Infection from Dengue Virus Infection,PMID_29263206,EXCLUDE
Winning the Tug-of-War Between Effector Gene Design and Pathogen Evolution in Vector Population Replacement Strategies,PMID_31737050,EXCLUDE
"Travel-Associated Zika Cases and Threat of Local Transmission during Global Outbreak, California, USA",PMID_30124194,INCLUDE
"Outbreak of Zika Virus Infections, Dominica, 2016",PMID_29048289,INCLUDE
"Time Lags between Exanthematous Illness Attributed to Zika Virus, Guillain-Barré Syndrome, and Microcephaly, Salvador, Brazil",PMID_27144515,INCLUDE
"The proportion of asymptomatic infections and spectrum of disease among pregnant women infected by Zika virus: systematic monitoring in French Guiana, 2016",PMID_29113627,INCLUDE
"Complete genome characterisation of a novel coronavirus associated with severe human respiratory disease in Wuhan, China",DOI_8daaac94ef44,EXCLUDE
Embryotoxic impact of Zika virus in a rhesus macaque in vitro implantation model†,PMID_31901091,EXCLUDE
Animals in the Zika Virus Life Cycle: What to Expect from Megadiverse Latin American Countries,PMID_28005902,EXCLUDE
Lateral flow assays for viruses diagnosis: Up-to-date technology and future prospects,PMID_35815063,EXCLUDE
Neurologic Manifestations of the World Health Organization's List of Pandemic and Epidemic Diseases,PMID_33692745,EXCLUDE
Adaptive Evolution as a Driving Force of the Emergence and Re-Emergence of Mosquito-Borne Viral Diseases,PMID_35216028,EXCLUDE
Dynamic forecasting of Zika epidemics using Google Trends,DOI_342e1357c02e,EXCLUDE
"Zika Virus–Associated Neurological Disease in the Adult: Guillain–Barré Syndrome, Encephalitis, and Myelitis",PMID_27612158,EXCLUDE
Zika virus infects pericytes in the choroid plexus and enters the central nervous system through the blood-cerebrospinal fluid barrier,PMID_32357162,EXCLUDE
Forecasting new diseases in low-data settings using transfer learning,DOI_08d76fbc3685,INCLUDE
Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas,DOI_2fb5960f3478,EXCLUDE
Instrument-Free Point-of-Care Molecular Detection of Zika Virus,PMID_27306491,EXCLUDE
"Viremia and Clinical Presentation in Nicaraguan Patients Infected With Zika Virus, Chikungunya Virus, and Dengue Virus",PMID_27578819,INCLUDE
Vector Competence of French Polynesian Aedes aegypti and Aedes polynesiensis for Zika Virus,PMID_27654962,INCLUDE
"Preliminary Findings from an Investigation of Zika Virus Infection in a Patient with No Known Risk Factors — Utah, 2016",PMID_27631467,EXCLUDE
"Zika Virus: Origins, Pathological Action, and Treatment Strategies",PMID_30666246,EXCLUDE
Genome Investigations of Vector Competence in Aedes aegypti to Inform Novel Arbovirus Disease Control Approaches,PMID_27809220,EXCLUDE
Zika virus epidemiology in Bolivia: A seroprevalence study in volunteer blood donors,PMID_29513667,INCLUDE
Surface-Enhanced Raman Spectroscopy-Based Sandwich Immunoassays for Multiplexed Detection of Zika and Dengue Viral Biomarkers,PMID_28875696,EXCLUDE
"Recent Perspectives on Genome, Transmission, Clinical Manifestation, Diagnosis, Therapeutic Strategies, Vaccine Developments, and Challenges of Zika Virus Research",PMID_28959246,EXCLUDE
"Zika Virus Seroprevalence in Urban and Rural Areas of Suriname, 2017",PMID_30753538,INCLUDE
"COVID-19, Chikungunya, Dengue and Zika Diseases: An Analytical Platform Based on MALDI-TOF MS, IR Spectroscopy and RT-qPCR for Accurate Diagnosis and Accelerate Epidemics Control",PMID_33808104,EXCLUDE
Novel Epidemic Metrics to Communicate Outbreak Risk at the Municipality Level: Dengue and Zika in the Dominican Republic,PMID_35062366,INCLUDE
Rapid development of a DNA vaccine for Zika virus,PMID_27708058,EXCLUDE
Dengue and Zika Virus Diagnostic Testing for Patients with a Clinically Compatible Illness and Risk for Infection with Both Viruses,PMID_31194720,EXCLUDE
ZIKA - How Fast Does This Virus Mutate?,DOI_2dc90242b7b1,EXCLUDE
A fractional order network model for ZIKA,DOI_bed935aa1dac,EXCLUDE
Use of Twitter data to improve Zika virus surveillance in the United States during the 2016 epidemic,PMID_31200692,INCLUDE
Are the Organoid Models an Invaluable Contribution to ZIKA Virus Research?,PMID_34684182,EXCLUDE
Zika Virus Fatally Infects Wild Type Neonatal Mice and Replicates in Central Nervous System,PMID_29361773,EXCLUDE
"A comparison of mosquito densities, weather and infection rates of <scp> <i>Aedes aegypti</i> </scp> during the first epidemics of Chikungunya (2014) and Zika (2016) in areas with and without vector control in Puerto Rico",PMID_30225842,EXCLUDE
Protective and enhancing interactions among dengue viruses 1-4 and Zika virus,PMID_32979816,EXCLUDE
Emergence and Spreading Potential of Zika Virus,PMID_27812357,EXCLUDE
Comparison of Four Serological Methods and Two Reverse Transcription-PCR Assays for Diagnosis and Surveillance of Zika Virus Infection,PMID_29305550,INCLUDE
"Epidemiology and Laboratory Diagnostics of Dengue, Yellow Fever, Zika, and Chikungunya Virus Infections in Africa",PMID_34684274,EXCLUDE
Vertical Transmission of the Zika Virus Causes Neurological Disorders in Mouse Offspring,PMID_29476066,EXCLUDE
"Update: Interim Guidance for Health Care Providers Caring for Pregnant Women with Possible Zika Virus Exposure — United States (Including U.S. Territories), July 2017",PMID_28749921,EXCLUDE
A comparison of Zika and dengue outbreaks using national surveillance data in the Dominican Republic,PMID_30395564,INCLUDE
"Gold, bonds, and epidemics: A safe haven study",PMID_35601054,EXCLUDE
Follow-Up Household Serosurvey in Northeast Brazil for Zika Virus: Sexual Contacts of Index Patients Have the Highest Risk for Seropositivity,PMID_32888023,INCLUDE
Vertical Transmission of Zika Virus in Aedes aegypti Produces Potentially Infectious Progeny,PMID_32524954,INCLUDE
"Climate-driven mosquito-borne viral suitability index: measuring risk transmission of dengue, chikungunya and Zika in Mexico",PMID_36303147,INCLUDE
Phylogenesys and homology modeling in Zika virus epidemic: food for thought,PMID_27670692,INCLUDE
Zika Virus and Pregnancy: A Review of the Literature and Clinical Considerations,PMID_26939047,EXCLUDE
The Zika Virus Transmission Model,DOI_85b2a9a783b0,INCLUDE
Lying in wait: the resurgence of dengue virus after the Zika epidemic in Brazil,DOI_14a58098cba9,EXCLUDE
"Evolution and Emergence of Pathogenic Viruses: Past, Present, and Future",PMID_28772262,EXCLUDE
Serological cross-reactivity among common flaviviruses,PMID_36189346,EXCLUDE
Fetal Growth Restriction Caused by Sexual Transmission of Zika Virus in Mice,PMID_28472297,EXCLUDE
Experimental Adaptive Evolution of Simian Immunodeficiency Virus SIVcpz to Pandemic Human Immunodeficiency Virus Type 1 by Using a Humanized Mouse Model,PMID_29212937,EXCLUDE
Public health emergencies of international concern: a historic overview,PMID_33284964,EXCLUDE
"Real-Time Evolution of Zika Virus Disease Outbreak, Roatán, Honduras",PMID_28514227,INCLUDE
The risk of sustained sexual transmission of Zika is underestimated,DOI_cb837c11ac58,EXCLUDE
After the epidemic: Zika virus projections for Latin America and the Caribbean,PMID_29091713,INCLUDE
The 2021 Zika outbreak in Uttar Pradesh state of India: Tackling the emerging public health threat,PMID_35818774,EXCLUDE
Infectious diseases epidemic threats and mass gatherings: refocusing global attention on the continuing spread of the Middle East Respiratory syndrome coronavirus (MERS-CoV),PMID_27604081,EXCLUDE
Differential Neurovirulence of African and Asian Genotype Zika Virus Isolates in Outbred Immunocompetent Mice,PMID_28820694,EXCLUDE
Pandemics Throughout History,PMID_33584597,EXCLUDE
Historical Perspectives on Flavivirus Research,PMID_28468299,EXCLUDE
"Incidence of Zika Virus Disease by Age and Sex — Puerto Rico, November 1, 2015–October 20, 2016",PMID_27832051,INCLUDE
Transgenic Aedes aegypti Mosquitoes Transfer Genes into a Natural Population,PMID_31506595,INCLUDE
Performance of 2 Commercial Serologic Tests for Diagnosing Zika Virus Infection,PMID_31107211,EXCLUDE
Consequences of congenital Zika virus infection,PMID_29080429,EXCLUDE
Serologic Testing for Zika Virus: Comparison of Three Zika Virus IgM-Screening Enzyme-Linked Immunosorbent Assays and Initial Laboratory Experiences,PMID_28446573,EXCLUDE
Nextstrain: real-time tracking of pathogen evolution,PMID_29790939,EXCLUDE
Zika virus threshold determines transmission by European <i>Aedes albopictus</i> mosquitoes,PMID_31735122,INCLUDE
Timing of gestational exposure to Zika virus is associated with postnatal growth restriction in a murine model,PMID_29902449,EXCLUDE
A Combination of Two Human Monoclonal Antibodies Prevents Zika Virus Escape Mutations in Non-human Primates,PMID_30403995,EXCLUDE
Chemometric modeling of larvicidal activity of plant derived compounds against zika virus vector<i>Aedes aegypti</i>: application of ETA indices,PMID_35539568,EXCLUDE
Variability of Zika Virus Incubation Period in Humans,PMID_30397624,INCLUDE
Zika plasma viral dynamics in nonhuman primates provides insights into early infection and antiviral strategies,PMID_28765371,INCLUDE
"Broad-spectrum agents for flaviviral infections: dengue, Zika and beyond",PMID_28473729,EXCLUDE
Transfusion-Transmitted Zika Virus Infection in Pregnant Mice Leads to Broad Tissue Tropism With Severe Placental Damage and Fetal Demise,PMID_30728813,EXCLUDE
