title,article_id,ai4epi_abstract_decision,downloaded
"Epidemiology of Dengue, Chikungunya, and Zika Virus Disease in U.S. States and Territories, 2017",PMID_31436154,INCLUDE,True
Isolation of Infective Zika Virus from Urine and Saliva of Patients in Brazil,PMID_27341420,EXCLUDE,True
Mosquito co-infection with Zika and chikungunya virus allows simultaneous transmission without affecting vector competence of Aedes aegypti,PMID_28570693,INCLUDE,True
Zika virus infects cells lining the blood-retinal barrier and causes chorioretinal atrophy in mouse eyes,PMID_28239662,EXCLUDE,True
"Outbreak of Zika virus disease in the Americas and the association with microcephaly, congenital malformations and Guillain–Barré syndrome",PMID_26998633,EXCLUDE,True
Zika Virus: A Review of Literature,PMID_30254814,EXCLUDE,True
The Roles of prM-E Proteins in Historical and Epidemic Zika Virus-mediated Infection and Neurocytotoxicity,PMID_30769824,EXCLUDE,True
"Survey of Blood Collection Centers and Implementation of Guidance for Prevention of Transfusion-Transmitted Zika Virus Infection — Puerto Rico, 2016",PMID_27078190,EXCLUDE,True
"Dengue, Zika and Chikungunya: Emerging Arboviruses in the New World",PMID_27833670,EXCLUDE,True
"Zika Virus Exhibits Lineage-Specific Phenotypes in Cell Culture, in Aedes aegypti Mosquitoes, and in an Embryo Model",PMID_29258204,INCLUDE,True
Tracking COVID-19 in Europe: Infodemiology Approach,PMID_32250957,EXCLUDE,True
Mapping the global potential distributions of two arboviral vectors Aedes aegypti and Ae. albopictus under changing climate,PMID_30596764,EXCLUDE,True
Potential for Zika virus to establish a sylvatic transmission cycle in the Americas,DOI_e391d76880c2,INCLUDE,True
"Biological Control of Mosquito Vectors: Past, Present, and Future",PMID_27706105,EXCLUDE,True
Viral Retinopathy in Experimental Models of Zika Infection,PMID_28810265,EXCLUDE,True
How does Zika virus cause microcephaly?,PMID_28566536,EXCLUDE,True
"Update: Ongoing Zika Virus Transmission — Puerto Rico, November 1, 2015–April 14, 2016",PMID_27149205,INCLUDE,True
"Comparing the effectiveness of different strains of Wolbachia for controlling chikungunya, dengue fever, and zika",PMID_30059498,INCLUDE,True
ZIKA virus reveals broad tissue and cell tropism during the first trimester of pregnancy,PMID_27759009,EXCLUDE,True
Nonhuman Primate Models of Zika Virus Infection and Disease during Pregnancy,PMID_34696518,EXCLUDE,True
The African strain of Zika virus causes more severe <i>in utero</i> infection than Asian strain in a porcine fetal transmission model,PMID_31340725,EXCLUDE,True
Chikungunya Virus: An Emergent Arbovirus to the South American Continent and a Continuous Threat to the World,PMID_32670231,EXCLUDE,True
Broad-Spectrum Antiviral Strategies and Nucleoside Analogues,PMID_33924302,EXCLUDE,True
Ebselen alleviates testicular pathology in mice with Zika virus infection and prevents its sexual transmission,PMID_29447264,EXCLUDE,True
Isolation of infective Zika virus from urine and saliva of patients in Brazil,DOI_92721f29b4b8,INCLUDE,True
Zika virus replication in the mosquito <i>Culex quinquefasciatus</i> in Brazil,PMID_28790458,INCLUDE,True
Characterization of Lethal Zika Virus Infection in AG129 Mice,PMID_27093158,EXCLUDE,True
New estimates of the Zika virus epidemic attack rate in Northeastern Brazil from 2015 to 2016: A modelling analysis based on Guillain-Barré Syndrome (GBS) surveillance data,PMID_32348302,INCLUDE,True
"Zika, dengue and chikungunya population prevalence in Rio de Janeiro city, Brazil, and the importance of seroprevalence studies to estimate the real number of infected individuals",PMID_33332373,INCLUDE,True
The dinucleotide composition of the Zika virus genome is shaped by conflicting evolutionary pressures in mammalian hosts and mosquito vectors,PMID_33872300,INCLUDE,True
High Infection Rates for Adult Macaques after Intravaginal or Intrarectal Inoculation with Zika Virus,PMID_28548637,EXCLUDE,True
Zika virus outbreak in the Pacific: Vector competence of regional vectors,PMID_30016372,INCLUDE,True
"Detection of Zika Virus Infection in Thailand, 2012–2014",PMID_26101272,INCLUDE,True
Projecting Month of Birth for At-Risk Infants after Zika Virus Disease Outbreaks,PMID_27088494,EXCLUDE,True
Successive Bloodmeals Enhance Virus Dissemination Within Mosquitoes And Increase Transmission Potential,DOI_6e74b475ab76,INCLUDE,True
"Continued Transmission of Zika Virus in Humans in West Africa, 1992–2016",PMID_28398562,INCLUDE,True
CD4+T cells mediate protection against Zika associated severe disease in a mouse model of infection,PMID_30212537,EXCLUDE,True
Human Urban Arboviruses Can Infect Wild Animals and Jump to Sylvatic Maintenance Cycles in South America,PMID_31380302,EXCLUDE,True
Modeling the spread of the Zika virus using topological data analysis,PMID_29438377,INCLUDE,True
Niclosamide rescues microcephaly in a humanized <i>in vivo</i> model of Zika infection using human induced neural stem cells,PMID_29378701,EXCLUDE,True
Reducing resistance allele formation in CRISPR gene drive,PMID_29735716,EXCLUDE,True
Prediction of Zika-confirmed cases in Brazil and Colombia using Google Trends,PMID_30056812,INCLUDE,True
"The Epidemiology and Transmissibility of Zika Virus in Girardot and San Andres Island, Colombia",DOI_5889f4e2cf0a,INCLUDE,True
G-quadruplexes and G-quadruplex ligands: targets and tools in antiviral therapy,PMID_29554280,EXCLUDE,True
"Estimating the risk of Dengue, Chikungunya and Zika outbreaks in a large European city",PMID_30401870,INCLUDE,True
The Zika epidemic and abortion in Latin America: a scoping review,PMID_29750204,EXCLUDE,True
"Zika Virus Emergence in Mosquitoes in Southeastern Senegal, 2011",PMID_25310102,EXCLUDE,True
Vertical transmission of zika virus in Aedes albopictus,PMID_33057411,EXCLUDE,True
Warming temperatures could expose more than 1.3 billion new people to Zika virus risk by 2050,PMID_33037740,INCLUDE,True
Threshold Dynamics in a Model for Zika Virus Disease with Seasonality,PMID_33594490,INCLUDE,True
Oligodendrocytes are susceptible to Zika virus infection in a mouse model of perinatal exposure: Implications for <scp>CNS</scp> complications,PMID_33942402,EXCLUDE,True
Viral Emerging Diseases: Challenges in Developing Vaccination Strategies,PMID_33013898,EXCLUDE,True
Identification of small-molecule inhibitors of Zika virus infection and induced neural cell death via a drug repurposing screen,PMID_27571349,EXCLUDE,True
"Vector-borne transmission of Zika virus in Europe, southern France, August 2019",PMID_31718742,EXCLUDE,True
How Do Virus–Mosquito Interactions Lead to Viral Emergence?,PMID_29305089,EXCLUDE,True
"Climatic and socio-economic factors supporting the co-circulation of dengue, Zika and chikungunya in three different ecosystems in Colombia",PMID_33705409,INCLUDE,True
Global Disease Outbreaks Associated with the 2015–2016 El Niño Event,DOI_7707bfd65ffe,EXCLUDE,True
Zika Virus Transmission from French Polynesia to Brazil,PMID_26403318,EXCLUDE,True
"Modeling mosquito-borne and sexual transmission of Zika virus in an enzootic host, the African green monkey",PMID_32569276,EXCLUDE,True
Restriction of Zika virus infection and transmission in <i>Aedes aegypti</i> mediated by an insect-specific flavivirus,PMID_30429457,EXCLUDE,True
How Relevant Is Sexual Transmission of Zika Virus?,DOI_22649e9ed166,EXCLUDE,True
"Vector competence of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus mosquitoes for Mayaro virus",PMID_32287269,EXCLUDE,True
Subgenomic flavivirus RNA binds the mosquito DEAD/H-box helicase ME31B and determines Zika virus transmission by <i>Aedes aegypti</i>,PMID_31488709,INCLUDE,True
A comparative analysis of Chikungunya and Zika transmission,DOI_5cd4e3ede595,INCLUDE,True
"Vertically transmitted chikungunya, Zika and dengue virus infections",PMID_33094137,EXCLUDE,True
Long-term projections of the impacts of warming temperatures on Zika and dengue risk in four Brazilian cities using a temperature-dependent basic reproduction number,PMID_37104296,INCLUDE,True
Contributions of Genetic Evolution to Zika Virus Emergence,PMID_34025610,EXCLUDE,True
Effects of the Environmental Temperature on Aedes aegypti and Aedes albopictus Mosquitoes: A Review,PMID_30404142,EXCLUDE,True
Spread of the pandemic Zika virus lineage is associated with NS1 codon usage adaptation in humans,DOI_f6f7b2ee44c8,EXCLUDE,True
Conspiracy Theories and the Zika Epidemic,DOI_93469ae6bd3e,INCLUDE,True
Mapping the evolutionary landscape of Zika virus infection in immunocompromised mice,PMID_33408879,EXCLUDE,True
"Update: Interim Guidelines for Health Care Providers Caring for Pregnant Women and Women of Reproductive Age with Possible Zika Virus Exposure — United States, 2016",PMID_26866840,EXCLUDE,True
Genome Detective Coronavirus Typing Tool for rapid identification and characterization of novel coronavirus genomes,PMID_32108862,EXCLUDE,True
"Re-visiting the evolution, dispersal and epidemiology of Zika virus in Asia",PMID_29739925,INCLUDE,True
"The stability analysis of a co-circulation model for COVID-19, dengue, and zika with nonlinear incidence rates and vaccination strategies",PMID_36883137,EXCLUDE,True
Risk factors for infection with chikungunya and Zika viruses in southern Puerto Rico: A community-based cross-sectional seroprevalence survey,PMID_35696355,EXCLUDE,True
Differential transmission of Asian and African Zika virus lineages by <i>Aedes aegypti</i> from New Caledonia,PMID_30254274,INCLUDE,True
Increased temperatures reduce the vectorial capacity of <i>Aedes</i> mosquitoes for Zika virus,PMID_31894724,INCLUDE,True
Mathematical models of SIR disease spread with combined non-sexual and sexual transmission routes,PMID_29928728,EXCLUDE,True
Pathogenesis and sexual transmission of Spondweni and Zika viruses,PMID_28985234,EXCLUDE,True
Epidemic Forecasting is Messier Than Weather Forecasting: The Role of Human Behavior and Internet Data Streams in Epidemic Forecast,PMID_28830111,EXCLUDE,True
Taking forward a ‘One Health’ approach for turning the tide against the Middle East respiratory syndrome coronavirus and other zoonotic pathogens with epidemic potential,PMID_27321961,EXCLUDE,True
"Population genetics of the Asian tiger mosquito Aedes albopictus, an invasive vector of human diseases",PMID_27273325,EXCLUDE,True
Preliminary results of models to predict areas in the Americas with increased likelihood of Zika virus transmission in 2017,DOI_7c05689b44d3,EXCLUDE,True
Data-driven identification of potential Zika virus vectors,PMID_28244371,INCLUDE,True
Understanding the Pathogenesis of Zika Virus Infection Using Animal Models,PMID_29093650,EXCLUDE,True
Vector competence of<i>Anopheles</i>and<i>Culex</i>mosquitoes for Zika virus,PMID_28316896,INCLUDE,True
Zika virus can be venereally transmitted between Aedes aegypti mosquitoes,PMID_29246237,EXCLUDE,True
A New High-Throughput Tool to Screen Mosquito-Borne Viruses in Zika Virus Endemic/Epidemic Areas,PMID_31569736,EXCLUDE,True
Mutational Pressure in Zika Virus: Local ADAR-Editing Areas Associated with Pauses in Translation and Replication,PMID_28275585,EXCLUDE,True
Forecasting dengue fever in Brazil: An assessment of climate conditions,PMID_31393908,EXCLUDE,True
Lujo viral hemorrhagic fever: considering diagnostic capacity and preparedness in the wake of recent Ebola and Zika virus outbreaks,PMID_27593704,EXCLUDE,True
"Update: Interim Guidance for Prevention of Sexual Transmission of Zika Virus — United States, July 2016",PMID_27466758,EXCLUDE,True
Sexual transmission of Zika virus and other flaviviruses: A living systematic review,PMID_30040845,INCLUDE,True
The spread of Wolbachia through mosquito populations,PMID_28570608,EXCLUDE,True
Seroprevalence of Zika Virus in Wild African Green Monkeys and Baboons,PMID_28289727,EXCLUDE,True
Geospatial modeling of microcephaly and zika virus spread patterns in Brazil,PMID_31557165,INCLUDE,True
African and Asian strains of Zika virus differ in their ability to infect and lyse primitive human placental trophoblast,PMID_29985932,EXCLUDE,True
Fertility trends during successive novel infectious disease outbreaks: Zika and COVID-19 in Brazil,PMID_35508025,EXCLUDE,True
Fogarty International Center collaborative networks in infectious disease modeling: Lessons learnt in research and capacity building,PMID_30446431,EXCLUDE,True
A dynamic neural network model for predicting risk of Zika in real-time,DOI_893c43ad2add,INCLUDE,True
"The recently introduced Aedes albopictus in Tunisia has the potential to transmit chikungunya, dengue and Zika viruses",PMID_33007002,INCLUDE,True
Current Efforts in the Development of Vaccines for the Prevention of Zika and Chikungunya Virus Infections,PMID_32373111,EXCLUDE,True
"Vector Competence of Aedes aegypti, Aedes albopictus and Culex quinquefasciatus from Brazil and New Caledonia for Three Zika Virus Lineages",PMID_32708536,INCLUDE,True
Structural and immunological basis of cross-reactivity between dengue and Zika infections: Implications in serosurveillance in endemic regions,PMID_37007463,EXCLUDE,True
"Spatiotemporal transmission dynamics of co-circulating dengue, Zika, and chikungunya viruses in Fortaleza, Brazil: 2011–2017",PMID_33104708,INCLUDE,True
Surveillance and Diagnosis of West Nile Virus in the Face of Flavivirus Cross-Reactivity,PMID_30369916,EXCLUDE,True
Projecting the end of the Zika virus epidemic in Latin America: a modelling analysis,DOI_a065efd341a0,EXCLUDE,True
A relevant in vitro human model for the study of Zika virus antibody-dependent enhancement,PMID_28691657,EXCLUDE,True
Zika Virus: Endemic Versus Epidemic Dynamics and Implications for Disease Spread in the Americas,DOI_70f06125c73e,INCLUDE,True
Serological evidence of infection with dengue and Zika viruses in horses on French Pacific Islands,PMID_30730887,EXCLUDE,True
Zika virus preferentially replicates in the female reproductive tract after vaginal inoculation of rhesus macaques,PMID_28746373,EXCLUDE,True
"Competence of <i>Aedes aegypti</i>, <i>Ae. albopictus</i>, and <i>Culex quinquefasciatus</i> Mosquitoes as Zika Virus Vectors, China",PMID_28430562,INCLUDE,True
Investigating the dose-dependency of the midgut escape barrier using a mechanistic model of within-mosquito dengue virus population dynamics,DOI_e2ca97605085,EXCLUDE,True
Scaled deployment of Wolbachia to protect the community from dengue and other Aedes transmitted arboviruses,PMID_30596205,EXCLUDE,True
Coronavirus Disease 2019–COVID-19,PMID_32580969,EXCLUDE,True
