title,article_id,ai4epi_abstract_decision,downloaded
Alternative splicing expands the antiviral IFITM repertoire in Chinese horseshoe bats,DOI_14f2d52c64c5,EXCLUDE,True
Numerical simulation of the viral entry into a cell driven by the receptor diffusion,DOI_7ab6f14c57e7,EXCLUDE,True
Destilasi Bioetanol dari Nira Aren dengan Variasi Waktu Pengadukan pada Proses Fermentasi,DOI_677435bd0992,EXCLUDE,True
Peran Kepemimpinan Kepala Desa Dimasa Pandemi di Desa Riding Panjang Kepulauan Bangka Belitung,DOI_c0ad2b426fd8,EXCLUDE,True
Natural Language Processing Techniques to Identify Zoonosis Awareness,DOI_50797250f0d2,EXCLUDE,True
Analisis Efektivitas Model Perkuatan dengan Injeksi Semen untuk Peningkatan Angka Keamanan Lereng,DOI_64c14746fa6f,EXCLUDE,True
Current Advances in Antiviral Potential of Artemisia Against Major Viral Infections,DOI_3f1be0f26990,EXCLUDE,True
READING SĪTĀ’S LETTER ON OLD JAVANESE RĀMĀYAṆA KAKAWIN ON THE BASIS OF CANDRAKIRAṆA AS PROSODIC TREATISE,DOI_3ad38569686e,EXCLUDE,True
Predicting Medical Fees for Hospitalized Inpatients and the Determination of Inflection Point,DOI_50c73451adbd,EXCLUDE,True
"The Influence of Marine Tourism towards the Quality of Life among Local Tour Operators at Pulau Pangkor, Perak",DOI_115b3199f50b,EXCLUDE,True
Analisis Variasi Sapaan Bahasa Mandar pada Masyarakat Desa Bababulo Kecamatan Pamboang Kabupaten Majene (Kajian Sosiolinguistik),DOI_5d876566cd3b,EXCLUDE,True
Biodiversity Conservation: A Preventive Tool for Epidemics and Pandemics,DOI_2a3e6167f706,EXCLUDE,True
"One Health: what it is, and why it matters?",DOI_e65708dc9623,EXCLUDE,True
Symposium,DOI_03d983e12c6a,EXCLUDE,True
On Characterization of Optimal Control Model of Whooping Cough,DOI_72056af1c551,EXCLUDE,True
"Pemanfaatan Drone/ Unmanned Aerial Vehicle dalam Klasifikasi Tutupan Lahan Taman Wisata Alam Danau Dusun Besar, Provinsi Bengkulu",DOI_48114831cfba,EXCLUDE,True
Human Genetic Polymorphisms Associated with Susceptibility to COVID-19 Infection and Response to Treatment,DOI_a3d38900a10b,EXCLUDE,True
Impact of Covid-19 as a Pandemic on Various Industries: A Conceptual Paper,DOI_30334449cccb,EXCLUDE,True
Development of AI-Based Framework for COVID-19 Patient Tracking System in Modern Smart Cities,DOI_4e7e885b35ac,EXCLUDE,True
"Peer Review #1 of ""Epitope-based chimeric peptide vaccine design against S, M and E proteins of SARS-CoV-2, the etiologic agent of COVID-19 pandemic: an in silico approach (v0.1)""",DOI_d34621410822,EXCLUDE,True
References,DOI_758c46633666,EXCLUDE,True
Dampened TLR2–mediated Inflammatory Signaling in Bats,PMID_39663845,EXCLUDE,True
La pratique de la médecine et pharmacopée traditionnelles au Niger: concilier le savoir ancestral aux exigences de la règlementation pharmaceutique,DOI_bc2eeb3e1c1c,EXCLUDE,True
Kinase-independent activity of DYRK1A promotes viral entry of highly pathogenic human coronaviruses,DOI_e4daff4ea1bb,EXCLUDE,True
"Typology of Houses for Fishermen Disaster Response to Fishermen’s Settlements in the Rangas Distrrict of Majene, West Sulawesi",DOI_29fe7f912a3e,EXCLUDE,True
Sustainable bio-oil from banana peel waste biomass: Optimization study and effect of thermal drying,DOI_0159753fd2a9,EXCLUDE,True
"El enfoque de Una ""Salud"" en Perú",PMID_30726433,EXCLUDE,True
Boletín epidemiológico semanal 52 de 2023,DOI_da45b035b2b2,EXCLUDE,True
Isolation and Characterization of WUPyV in Polarized Human Airway Epithelial Cells,DOI_a5f3852b820e,EXCLUDE,True
Her Parasites: A poetic ecospiritual perspective of the COVID-19 pandemic and nature's intelligence,DOI_a822fb9d5f22,EXCLUDE,True
Development of a Luciferase Immunosorbent Assay for Detecting Crimean–Congo Hemorrhagic Fever Virus IgG Antibodies Based on Nucleoprotein,PMID_39861821,EXCLUDE,True
"Noken, Women's Identity Space and Strategy In Power Contestation",DOI_c0ed58318805,EXCLUDE,True
Recent updates on langya virus,DOI_bef98e8497f4,EXCLUDE,True
Epidemic Treat of Emerging Respiratory Viruses: Bangladesh Perspective,DOI_255b9afbf4a5,EXCLUDE,True
"Bioterrorism in the backdrop of Covid-19: Past, Present and Future",DOI_95ea9ea34a28,EXCLUDE,True
Behavioral Factors and Work-related Illnesses among Animal Traders in the Largest Night Market in Thailand,DOI_d17260081522,EXCLUDE,True
Corporate activities that influence population health: A scoping review and qualitative synthesis to develop the HEALTH-CORP typology,DOI_883a4f7fc67b,EXCLUDE,True
"Knowledge, Perception, and Participation of Proboscis Monkey Habitat Buffer Village Communities, Curiak Island Area",DOI_b55e269e4ed4,EXCLUDE,True
"Lessons Learned, Actions Needed: Preparing India for the Next Pandemic Wave",DOI_2edca9d49ab7,EXCLUDE,True
Aplikasi Spasial Rekomendasi Wisata Terdekat dengan Metode Haversine Berbasis Mobile,DOI_0502a804b68a,EXCLUDE,True
SARS-COV-2: THE 2019 NOVEL CORONAVIRUS,DOI_2850211e8c87,EXCLUDE,True
Phytochemical Characterization and Sensory Evaluation of Vinegar from Melastoma malabathricum L. Flowers with Variations in Starter Concentration and Fermentation Time,DOI_e3cbbe43c488,EXCLUDE,True
Biosecurity,DOI_d10b945a5497,EXCLUDE,True
Rekonstruksi Model Penyiaran Dakwah Islam Pada Masyarakat Pesisir Kuala Langsa,DOI_d4460c948b7b,EXCLUDE,True
Avaliação do impacto da galectina-1 sobre a infecção experimental por vírus Zika,DOI_a67e5282ff0a,EXCLUDE,True
LITERATURE REVIEW : PEMBERDAYAAN KESEHATAN MASYARAKAT PESISIR MELALUI TANAMAN MANGROVE,DOI_69e5abc1ef9e,EXCLUDE,True
"STUDY OF BIRD POPULATION OCCUPATION (ARDEIDAE FAMILY) AT PERTAMINA HULU MAHAKAM PLATFORM AREA, MAHAKAM DELTA",DOI_4735c10eb8ca,EXCLUDE,True
"THE EFFECT OF ATTRACTOR MATERIAL ON PELAGIC FISH CAPTURED USING PAYANG BUGIS IN PASAURAN WATERS, PROVINCE OF BANTEN",DOI_6f46b92224b0,EXCLUDE,True
Pandemic Management Strategies and Outcomes- A study of the Indian Perspective regarding COVID-19,DOI_31a914652d69,EXCLUDE,True
"SIMULTANEOUS INFECTION BY PARAMYXOVIRUS AND MYCOPLASMA IN RED SISKIN (SPINUS CUCULLATA), THREATENED SPECIES.",DOI_2f54ba2e19ac,EXCLUDE,True
Leveraging pathogen community distributions to understand outbreak and emergence potential,DOI_490fd4f2070c,EXCLUDE,True
"Aplikasi Bakteri Endofit dan Mikoriza Terhadap Kandungan Unsur N, P dan K pada Pembibitan Tanaman Lada",DOI_c42015ff6343,EXCLUDE,True
In vivo activity of Phaseolus vulgaris as an anti-hypercholesterolemic,DOI_e4a5c8503abf,EXCLUDE,True
Enlaces zoonóticos del coronavirus SARS-COV-2,DOI_803274d619f3,EXCLUDE,True
Neuropathogenesis of Neurotropic Viruses,DOI_f538faf45d0c,EXCLUDE,True
Economic Perspectives on the Impact of Covid Vaccines,DOI_f286297ac81d,EXCLUDE,True
"Analysis of Financial Feasibility and Added Value of Mangrove Plants Processed Product: A Case Study in Kampung Nipah, North Sumatra Province, Indonesia",DOI_b20e718b0e8c,EXCLUDE,True
Zoonotic Viruses of Flying Foxes in Australia,DOI_ba144f8835c2,EXCLUDE,True
"Predicting the Distribution of Sunda Pangolin (&lt;i&gt;Manis javanica&lt;/i&gt; Desmarest, 1822) in Way Canguk Research Station, Bukit Barisan Selatan National Park, Lampung",DOI_3e07f5ea03c9,EXCLUDE,True
"Some biological aspects of indian mackerel (Rastelliger kanagurta Cuvier, 1817) in Bali Strait waters",DOI_24f7a4cef653,EXCLUDE,True
ANALISIS EFEKTIVITAS PENGENAAN CUKAI ATAS PRODUK KANTONG PLASTIK DAN DAMPAKNYA TERHADAP PEREKONOMIAN,DOI_4bc58d1c2547,EXCLUDE,True
Activation of the influenza virus hemagglutinin by type II transmembrane serine proteases,DOI_245b64e13985,EXCLUDE,True
New coronavirus disease (COVID-19): A perspective from Turkey,DOI_733c1a3dc3da,EXCLUDE,True
Graphene Quantum Dots interacting with Nipah Virus: a Docking and Dynamic Molecular analysis,DOI_f433b6b9dcf8,EXCLUDE,True
"The Population Dynamics of the Exploited White Shells (Meretrix meretrix) at the Kambu River Estuary, Southeast Sulawesi",DOI_575e9a6225aa,EXCLUDE,True
AN ANALYSIS OF ZAKAH FUNDS THROUGH COMMUNITY BASED DEVELOPMENT,DOI_08e16d812c73,EXCLUDE,True
OPTIMALISASI PERAN SANTRIWATI MELALUI DEPARTEMEN KEBERSIHAN DALAM MENCIPTAKAN KEBERSIHAN PONDOK DIMASA PANDEMI COVID-19 DI PONDOK PESANTREN HUDATUL MUNA 2 PONOROGO,DOI_e2258821a39a,EXCLUDE,True
"A New Year, A New Issue and Evolution of the Canadian Journal of Neurological Sciences",DOI_6afb36902bd5,EXCLUDE,True
Pembelajaran Tamadun Melayu Jambi Berbasis Outcome-Based Education (OBE) Berorientasi Produk Kreatif,DOI_6fc6f2f8bbbe,EXCLUDE,True
"Proximate, Chemical and Minerals Characterization of Nypa fruticans Palm Sugar Produced by Reverse Osmosis-Pan Boiling (RO-PB) Method",DOI_719ecaa159d7,EXCLUDE,True
Editorial: Molecular diagnosis and epidemiology of human pathogens,PMID_38075854,EXCLUDE,True
Invited Speakers’ Session,PMID_26725472,EXCLUDE,True
Discovery of a Novel Inhibitor for Chikungunya Virus,DOI_ced5d0b3d9be,EXCLUDE,True
Spatial Arrangement of Coastal Sama-Bajau Houses Based on Adjacency Diagram,DOI_ca92a008cc56,EXCLUDE,True
"KARAKTERISTIK DAN NILAI MANFAAT LANGSUNG SUMBER DAYA PESISIR (Studi Kasus di Perairan Segara Anakan, Kabupaten Cilacap)",DOI_4ee787e3ae13,EXCLUDE,True
Abscission of Control Pollinated Coconut Fruits: Preliminary Investigations into the Possible Role of Ethylene,DOI_17b9f26eafd0,EXCLUDE,True
Accelerating Vaccine Innovation for Emerging Infectious Diseases via Parallel Discovery,DOI_aecbdcb68958,EXCLUDE,True
Infektionen und Gesellschaft,DOI_744fc19ac98d,EXCLUDE,True
Economic Impacts of COVID-19 on Microfinance Institutions and Small Businesses: Empirical Survey from Somalia,DOI_d47e322b866d,EXCLUDE,True
PKM Kelompok Pengerajin Bakol Berbasis E-Commerce di Era Pandemi Covid,DOI_0666dd98e674,EXCLUDE,True
Mapping immunological and host receptor binding determinants of SARS-CoV spike protein utilizing the Qubevirus platform,PMID_37546816,EXCLUDE,True
New Trends in the Modeling of Diseases Through Computational Techniques,DOI_f7e288dfcb5b,EXCLUDE,True
New emerging viral infections in human beings that first appeared in Asia: a summary for the present decade 2001 - 2010,DOI_459f35368a43,EXCLUDE,True
PARAMETERS CHANGES OF STABILIZED FIBROUS PEAT WITH EVIROMENTALLY FRIENDLY MATERIALS DUE TO WATER FILTRATION FROM THE SURROUNDINGS ON DIFFERENT AREA OF STABILIZATION,DOI_3ca8fff655a0,EXCLUDE,True
Pelaksanaan Stimulasi Motorik Halus Pada Latihan Kehidupan Praktis Di Taman Kanak-Kanak Pioneer Montessori School Padang,DOI_b64d949741d6,EXCLUDE,True
The Strategic Value of Natuna EEZ from Tiongkok Perspective,DOI_06cf31aa6bd9,EXCLUDE,True
Computational Design of a Multi-Epitope-Based Vaccine Targeting the BF.7 Omicron Variant of SARS-CoV-2,DOI_d04d8eef2bf0,EXCLUDE,True
Removal of Cadmium (II) by Adsorption using Water Hyacinth (&lt;i&gt;Eichhornia crassipes&lt;/i&gt;) Dried Biomass,DOI_0c3f305a2e40,EXCLUDE,True
Broad cross-neutralizing antibodies against animal-associated sarbecoviruses generated by SARS-CoV-2 infection and vaccination in humans,DOI_bd1325f56c68,EXCLUDE,True
"The Effect of Composition, Pyrolysis Temperature and Adhesive Concentration on the Proximate Content and Calorific Value of Biobriquettes from Durian Skin, Corn husk and Fish Bones Waste",DOI_a30661bee2db,EXCLUDE,True
Mangroves are Home to Fireflies (Pteroptyx Tener sp.) in Malaysia: A Review,DOI_50b05552727c,EXCLUDE,True
"Community Empowerment Based on Local Potentials Through the Creation of “Cassava Nugget” Products in Dukuh Binangun, Werdi Village, Paninggaran District",DOI_218043c68723,EXCLUDE,True
The cryoEM structure of the <i>Hendra henipavirus</i> nucleoprotein reveals insights into paramyxoviral nucleocapsid architectures,DOI_1ca6bceeb23c,EXCLUDE,True
"KELAYAKAN LAHAN PERTAMBAKAN DI TANAH SULFAT MASAM, KABUPATEN LUWU TIMUR, SULAWESI SELATAN",DOI_9db35d3f644f,EXCLUDE,True
Welcome To Volume 5 of <i>Future Science OA</i>,PMID_30652023,EXCLUDE,True
DOI_681d9ca365e1,DOI_681d9ca365e1,EXCLUDE,True
From Lab to Jab,DOI_523f9b94ae7b,EXCLUDE,True
"Community Involvement in Tourism Entrepreneurship: A Case Study in Tioman Island, Malaysia",DOI_3f3014b7b010,EXCLUDE,True
Potently neutralizing human monoclonal antibodies against the zoonotic pararubulavirus Sosuga virus,DOI_26f6cfef853c,EXCLUDE,True
Penyuluhan Alat Kontrasepsi pada Ibu Pasangan Usia Subur di Posyandu Melati III,DOI_d63b7843d5eb,EXCLUDE,True
Controversies related to real protection against SARS-CoV-2 virus of the most frequently used face masks,DOI_f51f85584906,EXCLUDE,True
Covidaemia and its implications,DOI_ad04fc273263,EXCLUDE,True
Tantangan Merintis Kemitraan Ekowisata Mangrove: Lesson Learning Bersama Masyarakat Pesisir Belawan,DOI_b7688c28ec70,EXCLUDE,True
Responsible biophilia for zoonosis prevention through a cultural lens,DOI_f638c0d6fb22,EXCLUDE,True
PRODUKTIVITAS DAN EMISI ALAT BERAT PEKERJAAN LAPIS PONDASI PADA PROYEK KONTRUKSI JALAN,DOI_ea839b091c0b,EXCLUDE,True
"SDG17, means of implementation: strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",DOI_c78133ea66d9,EXCLUDE,True
A Policy Examination of Covid-19 Impact on the Radiology Department Standard Operating Procedures (SOPs): The Malaysian Experience,DOI_1e863d3ae18f,EXCLUDE,True
"The Species Composition of Phytoplankton and Nutrient Content in the Nipa Nypa fruticans Ecosystem on the West Coast of Aceh, Indonesia",DOI_5714db17068b,EXCLUDE,True
A Pandemia Covid-19 Como Um Inimigo Invisível E Silencioso: O Direito À Saúde Em Tempos De Sobrevivência,DOI_0f882406a06c,EXCLUDE,True
Investigating The Effect Of Coronavirus Anxieties Of The Students Attending Sports High School On Distance Education,DOI_b175712892ec,EXCLUDE,True
Phenotypic heterogeneity in particle size is a viral mechanism of persistence,DOI_10b8b8cf44b9,EXCLUDE,True
Boletín epidemiológico semanal 14 de 2024,DOI_b1566e6677d1,EXCLUDE,True
COVID-19: The Healthcare Preparedness of healthcare delivery systems in Public Health emergencies,DOI_1a83c3416ddb,EXCLUDE,True
"KARAKTERISTIK, KESESUAIAN, DAN PENGELOLAAN LAHAN UNTUK TAMBAK BUDIDAYA DI KABUPATEN LUWU UTARA PROVINSI SULAWESI SELATAN",DOI_79bcd335dbcb,EXCLUDE,True
Pengaruh Strategi Pemasaran (Bauran Pemasaran 7P) Terhadap Kinerja Pemasaran Pada Badan Usaha Milik Desa (BUMDES) Kecamatan Muara Badak,DOI_b594790def6a,EXCLUDE,True
PENGUATAN PENDIDIKAN NILAI DI BIDANG FIQH; STUDI PEMIKIRAN FALAK KH. ABDUL RANI MAHMUD,DOI_0ea610d9110d,EXCLUDE,True
"DIVERSITY OF MYCORRHIZAL FUNGI IN THE RHIZOSPHERE OF Avicennia officinalis (L.) IN THE PENITI MANGROVE FOREST, MEMPAWAH REGENCY",DOI_c3c047b62f09,EXCLUDE,True
Deconvolution of TEOS/TEVS Xerogel by Single or Dual Organic Catalyst Addition,DOI_6feba863131e,EXCLUDE,True
Remdesivir: A Critical Review of Pharmacology and Clinical Efficacy to Treat Covid 19,DOI_5872c469614e,EXCLUDE,True
Structure determination needs to go viral,PMID_38286913,EXCLUDE,True
"Factors Associated with the Level of Knowledge of Dairy Cattle Farmers Towards Brucellosis in Kawasan Usaha Peternakan (Kunak), Bogor District",DOI_b003759ca052,EXCLUDE,True
The Role of Nanotechnology in the Fight against COVID-19,DOI_9a0576638993,EXCLUDE,True
Diversity and Abundance of Mycorrhizal Fungi Spores in Gmelina arborea Stand,DOI_69f40415183e,EXCLUDE,True
Analysis of seir model with a single control for COVID-19,DOI_339640126e21,EXCLUDE,True
A Critical Analysis of State-Imposed Health Emergencies and Violations of Civil Liberties during the Coronavirus Pandemic,DOI_a9c442faf119,EXCLUDE,True
Computational Design Of Protein-DNA Nanowires,DOI_63a558cfb2c7,EXCLUDE,True
"Cell restriction factors, and not receptor compatibility, block Jamaican fruit bat (Artibeus jamaicensis) susceptibility to mucosal inoculation with SARS-CoV-2 Delta variant",DOI_79b1f9c6be64,EXCLUDE,True
Old Sundanese Inscriptions: Renewing the Philological Approach*,DOI_4b1329bf03a3,EXCLUDE,True
“Knowledge practice gap of nurses towards COVID-19 patients’ dead body care in a tertiary care hospital”,DOI_f28f32d15a99,EXCLUDE,True
Investigation of acute encephalitis syndrome with implementation of metagenomic next generation sequencing in Nepal,DOI_21c7e8507f46,EXCLUDE,True
"Molecular characterization suggests kinetic modulation of expression of accessory viral protein, W, in Newcastle disease virus infected DF1 cells",DOI_36b5e523add3,EXCLUDE,True
Analysis of Codon Usage Bias of Thioredoxin in Apicomplexan Protozoa,DOI_a1c1a0e85045,EXCLUDE,True
The Indigenous Arbuscular Mycorrhizal Fungi Consortium in Shallot Cultivation with Lead-Polluted Media,DOI_0d1101db135b,EXCLUDE,True
"Folk Fish Names Are Condensed Forms of Traditional Knowledge: Case Study with the Vaie People of Sarawak, Malaysia",DOI_14e7eae3e6f4,EXCLUDE,True
THE INTRODUCTION OF BIOTERRORISM IN MALAYSIA: A LEGAL APPROACH,DOI_af55b3a4460e,EXCLUDE,True
Analisis Energi Baru Terbarukan Untuk Sistem Kelistrikan Desa,DOI_0a3859d13310,EXCLUDE,True
Vaccine-induced SARS-CoV-2 antibody response: the comparability of S1-specific binding assays depends on epitope and isotype discrimination,PMID_37965324,EXCLUDE,True
Public Health Awareness Status of Zoonotic Diseases in Mogadishu-Somalia,DOI_9c78e05576ec,EXCLUDE,True
"A 6-Year Review of Carbapenemase-Producing Organisms in Alberta, Canada",DOI_5d4494353e86,EXCLUDE,True
&gt;b&lt;Infecções causadas pelos vírus das famílias &gt;i&lt;Papillomaviridae&gt;/i&lt; e &gt;i&lt;Adenoviridae&gt;/i&lt; e coinfecções em amostras de morcegos de São Paulo&gt;/b&lt;,DOI_83620788903e,EXCLUDE,True
India seems to outperform in handling COVID-19 pandemic,DOI_a014737e94e2,EXCLUDE,True
Biological weapon as a tool in the process of reducing the structural power of a state,DOI_1817ac713475,EXCLUDE,True
Wisata Pendukung Kawasan Wisata Religi Makam Syekh Burhanuddin Di Ulakan Kabupaten Padang Pariaman: Green Talao Park (2020-2022),DOI_6c30d392a380,EXCLUDE,True
A review on microbial strains and their metabolites used against SARS viruses and their mode of action,DOI_d07b306d1cf6,EXCLUDE,True
Community Empowerment Through Nagari-Owned Enterprises In Tourism Development,DOI_6d1f56ac6148,EXCLUDE,True
Teknologi Georuang dalam Analisis Potensi dan Pemetaan Risiko Tsunami di Pantai Barat Semenanjung Malaysia,DOI_f71c9582be4c,EXCLUDE,True
The G nucleotide guides codon usage bias in genes associated with depression,DOI_04420771798c,EXCLUDE,True
Identification of conserved CD8+ T cell epitopes in Nipah virus towards vaccine development using an immunoinformatics approach,PMID_40741063,EXCLUDE,True
Mysteries of Melioidosis: Unearthing the Enigma,DOI_759f7e72b210,EXCLUDE,True
Are herbal drugs effective in COVID management? A review to demystify the current facts and claims,DOI_572805f386b4,EXCLUDE,True
"The Influence Of Reciprocal Teaching Style, Exercises And Command On The Learning Outcomes Of Pencak Silat Tepak Paleredan",DOI_4cf4c0e4d508,EXCLUDE,True
Design recommendation of a care center to overcome the psychological and behavioral impact of infectious diseases on humans,DOI_3a5f4a130f05,EXCLUDE,True
Mystery of fatal ‘Staggering disease’ unravelled: Novel rustrela virus causes severe encephalomyelitis in domestic cats,DOI_d0987472859c,EXCLUDE,True
Kearifan Lokal Arsitektur Tradisional Kasepuhan Sinar Resmi Cisolok Sukabumi,DOI_3a62b5c43ed4,EXCLUDE,True
"Peer Review #1 of ""Non-SARS-CoV-2 genome sequences identified in clinical samples from COVID-19 infected patients: Evidence for co-infections (v0.1)""",DOI_bd760b3b1366,EXCLUDE,True
One Health Approach in the Understanding of Possible Diseases Transmission by Fruits Bats,DOI_21f204e0e352,EXCLUDE,True
Antagonistic Activity Against Innate Immunity Determines Virulence in Mammalian Bornaviruses,DOI_58783c193901,EXCLUDE,True
Effect of COVID-19 on Indian Stock Market,DOI_e7c00d21d563,EXCLUDE,True
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible For Treatment Of Covid-19 Disease,DOI_a12b727308f2,EXCLUDE,True
DOI_067c86b5a465,DOI_067c86b5a465,EXCLUDE,True
Covid-19 and the need for more history and philosophy of RNA,PMID_33759005,EXCLUDE,True
The role of picornavirus infection in epileptogenesis,DOI_571d77f74a50,EXCLUDE,True
Regulatory aspects on repurposing of drugs in the management of COVID-19,DOI_735f0d2ac011,EXCLUDE,True
Molecular concepts for pandemic viruses : membrane fusion assays and targeting of reservoir cells,DOI_f7a3edeeb0d3,EXCLUDE,True
Mutu dan karakteristik penyalaan briket arang tempurung kelapa dengan aplikasi lapisan arang sengon pada permukaannya,DOI_ab9b89a0d683,EXCLUDE,True
Effectiveness of rough horsetail plant (Equisetum hyemale) and Mexican sword plant (Echinodorus paleafolius) as a phythoremediation agent in reducing cadmium metal (Cd) in the upper Citarum River segment of Dayeuhkolot,DOI_03e1be2327f4,EXCLUDE,True
"Knowledge, attitude and practice among sample of people attending to Al-Immamein, Alkadhmein medical city/ Baghdad toward preventive measures of COVID-19",DOI_454d830f0e7f,EXCLUDE,True
Análise espacial da hantavirose por meio do uso de sistemas de informações geográficas e de modelagem de nicho ecológico no estado de Goiás e no Distrito Federal,DOI_b0721f2b8d98,EXCLUDE,True
INTERACTIVE MULTIMEDIA ON BASIS ARTICULATE STORYLINE AND MARITIME ORIENTED FOR PLANTAE TOPIC IN SENIOR HIGH SCHOOL,DOI_ac5477b34ed9,EXCLUDE,True
A pan-orthohantavirus preclinical human lung xenograft mouse model,DOI_1d0e0aae3229,EXCLUDE,True
Komunikasi Antarpribadi Dan Komunikasi Kelompok Tenaga Pengamanan Perambah Hutan Illegal Untuk Mengatasi Perambahan Hutan,DOI_ec27fda1a342,EXCLUDE,True
PENGEMBANGAN POTENSI WISATA SEJARAH DAN KEARIFAN LOKAL MASYARAKAT SOASIO MELALUI PROGRAM PAKET WISATA DAN RUMAH BUDAYA SEBAGAI PUSAT KESULTANAN TIDORE,DOI_c7dad61c631c,EXCLUDE,True
Prediction of the structural interface between fibroblast growth factor23 and Burosumab using alanine scanning and molecular docking,DOI_c16cd4f4f8ed,EXCLUDE,True
WORLD POPULATION GROWTH AND ITS IMPLICATIONS ON FOOD SECURITY AND ENVIRONMENT: ONLINE EDUCATIONAL RESOURCES ON VOLUNTARY FAMILY PLANNING / CRESCITA DELLA POPOLAZIONE MONDIALE E SUE IMPLICAZIONI SU SICUREZZA ALIMENTARE ED AMBIENTE: RISORSE DIDATTICHE IN RETE SULLA PIANIFICAZIONE FAMILIARE VOLONTARIA,DOI_fd20f3a271e0,EXCLUDE,True
"A Study on Vaccine Literacy and Hesitance Reflected on Life in the Covid-19 Pandemic, Vaccine Rejection and Anti-Vaccine Opposition",DOI_65abe3c6a297,EXCLUDE,True
Strain dependent structural effects and <i>in vivo</i> efficacy of enterovirus-D68 inhibitors,DOI_7cad8c101658,EXCLUDE,True
Permissibilidade de linhagen celulares de morcegos (rousettus aegyptiacus and eidolon helvum) a diferentes vírus humanos,DOI_b690cf1f67d4,EXCLUDE,True
"Perspectives, politics and prospects to combat the Coronavirus",DOI_6be8455fdeaa,EXCLUDE,True
Discovery of genes that modulate flavivirus replication in an interferon-dependent manner,DOI_44c5e5f372d1,EXCLUDE,True
A study on etiological profile of children admitted with acute encephalitis syndrome,DOI_e81a12c7c38b,EXCLUDE,True
PELATIHAN DESAIN GRAFIS UNTUK MENINGKATKAN KOMPETENSI KEAHLIAN SISWA/I JURUSAN MULTIMEDIA SMK NEGERI 2 TANJUNG JABUNG BARAT,DOI_1d9d68127060,EXCLUDE,True
Review on emerging diseases in Indian horizon,DOI_5dec5c6c9b62,EXCLUDE,True
Viruslarda Genetik Değişiklere Bağlı Konakçı Değişimleri,DOI_4e6c4438e93b,EXCLUDE,True
FOOD AND NUTRITION DYNAMICS IN POST COVID- 19 PANDEMIC,DOI_211ed24bed55,EXCLUDE,True
Knowledge of people in the East London District of South Africa about Coronavirus SARS-CoV-2: an online survey,DOI_2797d8389ddf,EXCLUDE,True
Detecção sorológica de infecção por Toxoplasma gondii e Leptospira spp. em peixes-bois (Trichechus inunguis) de dois centros de preservação da Amazônia brasileira.,DOI_29ce508e22eb,EXCLUDE,True
Habitat Characteristics and Roaming Area of Proboscis Monkey in Bukit Semujan Swamp Forest Danau Sentarum National Park,DOI_a13df476008e,EXCLUDE,True
STOK DAN KONDISI HABITAT DAERAH ASUHAN BEBERAPA JENIS KRUSTASEA DI SEGARAANAKAN,DOI_7c6191edbbba,EXCLUDE,True
"Metal Complexes as Antimicrobial, Antiviral and Antiparasitic Agents",DOI_ac7715bf75ae,EXCLUDE,True
"Nickel Mine Exploitation In Indonesia, Between A Blessing And A Disaster Of Environmental Damage",DOI_d473acb63d36,EXCLUDE,True
"1 – Structures, Features and Stratigraphies of the Kota Cina Excavations",DOI_b7e451acc87d,EXCLUDE,True
Meditation and Yoga-assisted Alteration of Dietary Behavior as a Useful Strategy for Limiting Zoonotic Pandemics: A Novel Insight,PMID_33850062,EXCLUDE,True
Cirad 2011,DOI_a38c3092aad3,EXCLUDE,True
From Precariousness to Prudence: Eco-Cosmopolitanism as the Fabric for Weaving the Post-COVID World,DOI_1abcc9e414b0,EXCLUDE,True
Coronavirus,DOI_e164ed714a18,EXCLUDE,True
The Pearl River Declaration: a timely call for enhancing health security through fostering a regional One Health collaboration in the Asia-Pacific,DOI_91f6c89ddb34,EXCLUDE,True
"FACTOR FORMATION ANALYSIS OF COASTAL COMMUNITY PREFERENCE IN MAINTAINING MANGROVE FORESTS AT LEMAH KEMBAR, EAST JAVA, INDONESIA",DOI_d369050a0355,EXCLUDE,True
The Pearl River Declaration: a timely call for enhancing health security through fostering a regional One Health collaboration in the Asia-Pacific,DOI_b267620d9dfb,EXCLUDE,True
THE COMPLEXITIES OF MODERN MEDICINE,DOI_70735b696370,EXCLUDE,True
Berbamine application beyond cancer,DOI_36b1aed8fa24,EXCLUDE,True
Vulnerability to Mental Health Problems in Indian Population during Lockdown amidst COVID-19 Pandemic: An Alarm not to Snooze,DOI_603571b16311,EXCLUDE,True
DESMODUS ROTUNDUS – BIOLOGÍA Y COMPORTAMIENTO,DOI_e3a00c533d01,EXCLUDE,True
Coronavirus Current and New Potential Therapeutic Targets: A Review,DOI_6ac8d42d52f7,EXCLUDE,True
Gender Perspectives on COVID-19,DOI_6ef241653350,EXCLUDE,True
"Strategy for Settlement Area with Eco-Waterfront Approach in Lakkang Island, Makassar City",DOI_109351bdd28f,EXCLUDE,True
Perikanan Skala Kecil dalam Mendukung Ekowisata di Teluk Kiluan,DOI_06a4ceea4b35,EXCLUDE,True
"Mirror-mirror on the Wall, What Psychological Effects of COVID-19 and Strategies Practiced can Prevent Deterioration of Mental Health by Malaysian of All?",DOI_9c2b6e8787f0,EXCLUDE,True
