title,article_id,ai4epi_fulltext_decision
Sebaran Nilai Daya Hantar Listrik dan Salinitas pada Sumur Gali di Pesisir Pantai Kecamatan Padang Barat,DOI_36e6fe279c46,EXCLUDE
Mitigating infectious diseases in Mizoram - A lesson from COVID-19,DOI_88d0c4b950ec,EXCLUDE
Optimizing Polycystic Ovarian Disorder (PCOD) Treatment with Personalized Lifestyle and Nutrition Strategies,DOI_623fc4e64880,EXCLUDE
Food Grade Ethanol Production Process of Sorghum Stem Juice Using Immobilized Cells Technique,DOI_c59845f2b834,EXCLUDE
Collapse of Big Banks in Ghana:Lessons on Its Corporate Governance,DOI_b582f7f2cf3d,EXCLUDE
Examining the object-based and pixel-based image analyses for developing stand volume estimator model,DOI_1ba5b818c475,EXCLUDE
"Efficient methods for generation and expansion of, and gene delivery to Rhesus Macaque plasma B cells",DOI_d5ada1f5357d,EXCLUDE
Study on Water Resources in Tioman Island,DOI_304cb18d409b,EXCLUDE
Pengembangan Bahan Ajar Biologi SMA Kontesktual Berbasis Potensi Lokal Hutan Mangrove,DOI_40a41b10f146,EXCLUDE
Pipeline analysis of a vaccine candidate portfolio for diseases of poverty using the Portfolio-To-Impact modelling tool,DOI_c8585953dd40,EXCLUDE
A re-emerging arbovirus in livestock in China: Early genomic surveillance and phylogeographic analysis,DOI_5e677301e5ea,EXCLUDE
Analysis of the potential and characteristics of Nipa<i>(Nypa fruticans)</i>as a sustainable biofuel alternative source in Indonesia,DOI_600e34b7ffad,EXCLUDE
Optimising biomedical relationship extraction with BioBERT,DOI_69cc07d5a983,EXCLUDE
Physical and engineering properties of peat soil stabilized with the admixture of CACO3+rice husk ash due to water infiltration from surrounding areas,DOI_9c6f8bf7c5dc,EXCLUDE
Advances in Molecular Diagnostics,PMID_23781497,EXCLUDE
"An Overview of the Construction Techniques of Traditional Malay Houses: Rumah Kutai, Perak",DOI_2b33bdf73b51,EXCLUDE
Emerging Infectious Diseases and the Role of Frontline Physicians,DOI_d22a66b5bd33,EXCLUDE
Las enseñanzas de los thrillers epidémicos al estudio de la Covid-19,DOI_0380952187d3,EXCLUDE
Anthropocène et viroses émergentes,PMID_27342270,EXCLUDE
Covid-19 Pandemic and Its Impact on Blood Transfusion Services in India,DOI_5595adc3458a,EXCLUDE
Growth Rate of Rhizophora Mucronata Seedlings in Coastal Areas of Central Java,DOI_c7446aa89f47,EXCLUDE
COVID-19: A Thunderstorm for mankind,DOI_b905f43f67f3,EXCLUDE
Comment la ré-initiation de la transcription est-elle gouvernée chez le virus de la rougeole ?,PMID_28994375,EXCLUDE
New look at RSV infection : tissue clearing and 3D imaging of the entire mouse lung at cellular resolution,DOI_2cf8ffa58ecb,EXCLUDE
Institutionalization of the Indo-Pacific: Assessing the Cases of QUAD and IORA,DOI_44932c82bcd2,EXCLUDE
"KONSERVASI SUMBER DAYA UDANG WINDU (Penaeus monodon) DI PANTAI TIMUR ACEH, KABUPATEN ACEH TIMUR",DOI_d0708e3aa999,EXCLUDE
A Concerted Mechanism Involving ACAT and SREBPs By which Oxysterols Deplete Accessible Cholesterol To Restrict Microbial Infection,DOI_eb5d9130bc94,EXCLUDE
COVID-19 Pandemic in India: First Wave v/s Second Wave,DOI_00cf94f87fe4,EXCLUDE
A Systematic Review of Novel Therapies of Pulmonary Arterial Hypertension,PMID_37945977,EXCLUDE
Microtubule-dependent transport of arenavirus matrix protein demonstrated using live-cell imaging microscopy,DOI_a5b66f5c620d,EXCLUDE
Development of Therapeutic Interventions for Emerging Diseases,DOI_2631b2ee7240,EXCLUDE
PENINGKATAN UMKM BIDANG PEMASARAN DAN KEUANGAN MENYONGSONG INDONESIA EMAS 2045,DOI_6a56d20bc656,EXCLUDE
The identification of goat peroxiredoxin-5 and the evaluation and enhancement of its stability by nanoparticle formation,PMID_27074889,EXCLUDE
Green Fluorescent Protein (GFP) Color Reporter Gene Visualizes Parvovirus B19 Non-Structural Segment 1 (NS1) Transfected Endothelial Modification,DOI_9f7cce8f8824,EXCLUDE
Antioxidant activity of banana flesh and antiproliferative effect on breast and pancreatic cancer cells,PMID_35311172,EXCLUDE
A transdisciplinary approach to disease ecology: Emerging coronaviruses,DOI_b33a6d54046b,EXCLUDE
Disease prevalence and severity assessment of Pratylenchus coffeae on an infected banana in Peninsular Malaysia,DOI_bbcfaf04e019,EXCLUDE
Patterned Substrate of Mobile and Immobile Ligands to Probe EphA2 Receptor Clustering,PMID_35799902,EXCLUDE
Patterns and Determinants of Availing Inpatient Medical Care in Kerala Across Public and Private Hospitals,DOI_f2e178966078,EXCLUDE
Surveillance of emerging infectious diseases in wild non-human primates in Kenya: Successes and challenges,DOI_f313347b71d3,EXCLUDE
Intracellular Ebola Virus nucleocapsid assembly revealed by in situ cryo-electron tomography.,DOI_cff460a7e613,EXCLUDE
Replication in the presence of dengue convalescent serum impacts Zika virus neutralization sensitivity and fitness,DOI_61562c6b2679,EXCLUDE
Study of Adsorption of Lead Metal (Pb) Using Chemically Acti-vated (Nypa Fruticans) Powder Biosorbent,DOI_414b637660cd,EXCLUDE
"Immunohistochemical Detection of Porcine Reproductive and Respiratory Syndrome Virus Antigen in Formalin-Fixed, Paraffin-Embedded Tissues with Correlation to Clinicopathologic Data",DOI_1a5106f7a312,EXCLUDE
Epidemiologie,DOI_5a3729ddbdc2,EXCLUDE
"Decentralization and Financial Local Governments Performance: How Does Fiscal Autonomy Affect Spending, Economic Growth, and Poverty in East Java Indonesia?",DOI_7702ddb6523e,EXCLUDE
Comparación del consumo de vitaminas y minerales en adultos mayores chilenos según estado nutricional,PMID_25693442,EXCLUDE
IDENTITY AND CULTURE CHANGE OF JAVANESE IN JOHOR,DOI_122a31cb67c8,EXCLUDE
"Government Regulations, Interpreneurial Orientation and Stakeholder Network Capability in Achieving Organizational Performance",DOI_4c68d895e942,EXCLUDE
"Potency of Mahakam Delta in East Kalimantan, Indonesia",DOI_48d153c75b14,EXCLUDE
Cross-Neutralization Activities of Antibodies against 18 Lyssavirus Glycoproteins,PMID_38171846,EXCLUDE
"Monkeypox Disease: History, Epidemiology, Threat Assessment, and Management Strategies",DOI_b530ae27de57,EXCLUDE
Screening of Antiradical Activity From Some Central Sulawesi Mangroves,DOI_bf7f5de2bcf8,EXCLUDE
"AIDS Therapy, 3rd Edition",DOI_733ad041b796,EXCLUDE
Roles of Wildlife Reservoirs in the Maintenance and Transmission of Zoonotic Diseases in Nigeria,DOI_9c9b6c5040d5,EXCLUDE
Kefahaman Masyarakat Terhadap Kewujudan Akronim Baharu Semasa COVID-19,DOI_2961573de6a1,EXCLUDE
Atmospheric conditions affecting the transmission of COVID-19 virus,DOI_30922b0f4cc6,EXCLUDE
PROYEKSI KEBUTUHAN AIR BERSIH JANGKA PENDEK DAN MENENGAH KECAMATAN PENAJAM KABUPATEN PENAJAM PASER UTARA,DOI_e67b2d621a44,EXCLUDE
Disaster governance and autocratic legitimation in Bangladesh,DOI_7d00dfe7ef67,EXCLUDE
Technical base for controlling microbiological food safety,DOI_63795a456aa5,EXCLUDE
Detection of O-glycosylated proteins from different Trichinella species muscle larvae total extracts,DOI_d7dc250ed436,EXCLUDE
"Porcine parainfluenza virus 1: Evaluation of pathogenesis, strain differences, vaccine efficacy, and assay development in nursery pigs",DOI_b8548c576293,EXCLUDE
"KOMPOSISI, STRUKTUR VEGETASI, DAN KEPADATAN UDANG DIKAWASAN MANGROVE TABULO SELATAN KABUPATEN BOALEMO",DOI_d56ab4f40576,EXCLUDE
"Valorization of date palm sap into commercially viable products: a comprehensive account on its composition, nutritional profile, processing, value addition, and potential applications",DOI_97b9101fd7a2,EXCLUDE
Interspecies transmission and evolution of the emerging coronaviruses: perspectives from bat physiology and protein spatial structure,DOI_6180a85709ca,EXCLUDE
"Clarias microspilus, a new walking catfish (Teleostei: Clariidae) from northern Sumatra, Indonesia",DOI_cc15c89bcaf6,EXCLUDE
Community Empowerment through Sustainable Utilisation of Mangrove Forests for the Production of Natural Dyes with An Environmentally Friendly System (Phase I: Increasing Awareness and Knowledge Enhancement),DOI_209f30dbabd0,EXCLUDE
From Discomfort to Delight: Diet's Impact on IBS-D,DOI_c865f474e624,EXCLUDE
DOI_1fc05abb0c84,DOI_1fc05abb0c84,EXCLUDE
<i>Drosophila melanogaster</i>: A Robust Tool to Study Candidate Drug against Epidemic and Pandemic Diseases,DOI_24d926d9c335,EXCLUDE
A Systematic Overview of Monkeypox: from Origin to Treatment,DOI_206bdfb1ad35,EXCLUDE
[Short Communication] Immunology of a Morbillivirus: Measles 1954 to 2023,DOI_b0175506648a,EXCLUDE
Developing an Online Infectious Disease Outbreak Database: Codifying the World Health Organization’s Disease Outbreak News reports,DOI_06b2e7ba1f8a,EXCLUDE
"Identifying Hotspots in the Distribution of Human Infectious Diseases Using a Bayesian Framework: A Lead to Drivers, Prevention, and Surveillance of Disease Emergence",DOI_06ad986cf337,EXCLUDE
Innovative Strategy to Disseminate Science Information to Policy Makers,DOI_3eda31f5aaba,EXCLUDE
A New-fangled Corona virus coupled with Human Respiratory and AI in COVID-19 Discovery,DOI_11c30cbeb19c,EXCLUDE
"Pollen Micromorphology of Mangrove Species in South Sumatra Coastal Area, Indonesia",DOI_f59bc93375a1,EXCLUDE
[Short Communication] Immunology of a Morbillivirus: Measles 1954 to Current,DOI_9b656f9654c4,EXCLUDE
SARS-CoV-2: ¿ qué pasa en animales domésticos y silvestres?,DOI_670aa5876177,EXCLUDE
"Community Knowledge, Attitude, and Practice towards Importance and Sustainability of Mangrove Forests: A Case Study of Kuala Langat, Malaysia",DOI_0d9ef2464758,EXCLUDE
Review of Global Strategies for Emerging Infectious Threats and Disease X,DOI_69578597baac,EXCLUDE
An Overview of Epidemiology and Diagnostic Techniques for Emerging and Re-emerging Viral Infections,DOI_43a9b2168b56,EXCLUDE
Effects of Covid and its Preventive Measures,DOI_649b1130d384,EXCLUDE
"Environmental Degradation, Farm Intensification and the Emergence of Zoonoses",DOI_258a074b7c1f,EXCLUDE
Covid-19: Review on Worldwide Pandemic Outbreak,DOI_0a44d06e6bc1,EXCLUDE
Processing of Sargassum binderi Seaweed for Supplementation in Poultry Diet,DOI_fcce98630c2c,EXCLUDE
ROLE of inter-related population-level host traits in determining pathogen richness and zoonotic risk,DOI_3ed6a922e8af,EXCLUDE
Pantun in the classical and Digital Malay Era: A phenomenological study,DOI_b83a9ea06ea2,EXCLUDE
Towards Prevalence of Negeri Sembilan Malay Traditional Architecture for Future Communities: Misconceptions,DOI_4bb793b5b00d,EXCLUDE
PENGEMBANGAN AGROINDUSTRI GULA KELAPA DI KABUPATEN CILACAP: KAJIAN STRATEGI MARKETING HASIL PERTANIAN,DOI_c08ded3f766f,EXCLUDE
"Is this a twindemic - a new influenza strain (likely H5 or H7, or even influenza B) not being detected in the current tests, working in tandem with SARS-Cov2 as a co-infection?",DOI_c8394f273a4a,EXCLUDE
Investigation on the Removal of Fe (II) from Wastewater onto Chemically Activated Sawdust,DOI_18a684ac0527,EXCLUDE
BST-2 inhibits SARS-CoV-2 egress at intracellular membranes and is neutralized by ORF7a,PMID_40672252,EXCLUDE
Synthesis and Characterization of Cellulose Acetate from α-Cellulose of Paper Waste,DOI_8f2fb192734c,EXCLUDE
Pemanfaatan Karbon Aktif Kulit Pisang Kepok dan Karbon Aktif Tempurung Nipah sebagai Biosorben untuk Pengolahan Limbah Cair Laundry,DOI_539bba81a024,EXCLUDE
Improved performance of nucleic acid-based assays for genetically diverse norovirus surveillance,DOI_e7fbb2d65b0e,EXCLUDE
Sarawak; its inhabitants and productions: being notes during a residence in that country with His Excellency Mr. Brooke,DOI_4d8ef6ca7936,UNCLEAR
"KEHADIRAN PERUSAHAAN DAN POTENSI KONFLIK AGRARIA DALAM PEMANFAATAN HUTAN SAGU ALAM DI WILAYAH IMEKKO KABUPATEN SORONG SELATAN PAPUA BARAT-INDONESIA (The Presence of Sago Company and The Potential of Agrarian Conflict in The Natural Sago Consesion of Imekko at Sorong Selatan Regency, West Papua Indonesia)",DOI_548c7a135642,EXCLUDE
INVESTIGATION OF STRUCTURAL AND REACTIVITY PROPERTIES OF SOME HALOGENATED PIPERAZINES,DOI_1b24ef65c5d3,EXCLUDE
Forensic determination of ethanol in import and local prepared vinegar for halalin accordance with Shafi’i school of jurisprudence,DOI_ecd010eed64a,EXCLUDE
Bio-pellets Manufacture from Palm Fruit Skin as Renewable Alternative Fuels in Updraft Type Gasification Furnaces,DOI_ef4cac6afbd2,EXCLUDE
Kekurangan Sumber Hasil Hutan bagi Kelestarian Pelancongan Mampan Masyarakat Orang Asli Mah Meri: Satu Kajian Kes di Pulau Carey Selangor,DOI_e837a2765e3a,EXCLUDE
Partial Purification of Extracellular Amylase From Halotolerant Actinomycetes Streptomyces brasiliensis MML2028,DOI_47f55017f9c1,EXCLUDE
Comparative Quality Analysis of Milk Collected from Open Markets and Dairy Industries in Bangladesh,DOI_ad913bcf5a7f,EXCLUDE
MARINE SPATIAL PLANNING AND THE LOCAL COMMUNITY’S AWARENESS OF ECOSYSTEMS IN SETIU WETLAND,DOI_a2913b9cee05,EXCLUDE
Newly Discovered Rustrela Virus: Current State of Knowledge About the Etiological Agent of Feline “Staggering Disease”,PMID_41011751,EXCLUDE
Delving Below the Species Level To Characterize the Ecological Diversity within the Global Virome: An Exploration of West Nile Virus,DOI_d083ea162614,EXCLUDE
Insights of women’s empowerment and decision-making in rice production in Malaysia,DOI_b1764dbd7040,EXCLUDE
"Cinema’s Terrifying Realities: Pandemics, Zombification, and SARS-COV-2",PMID_35998946,EXCLUDE
"Literature Analysis on the Bornean Orangutan (Pongo Pygmaeus) Conservation Ecotourism in Tanjung Puting National Park, Waringin Barat City, Central Kalimantan",DOI_e154121469d3,EXCLUDE
Bamboo Design Training for hotel and culinary amenities at the Bamboo Community of Sukabumi Regency,DOI_f58037330c8d,EXCLUDE
Effect of Sweetness Level and Amino Acid Composition of Palm Sugar on Feed Intake of Trichoglossus haematodus in Captivity,DOI_a80688ee1ec3,EXCLUDE
Bio-Inspired Modelling of Disease Through Delayed Strategies,DOI_c8232a6ecdb4,EXCLUDE
Optimizing Utilization of Nypa Sap as Bioethanol Basic Materials for the Rural Community in Increasing the National Economic Growth,DOI_e7cc2820c8e1,EXCLUDE
TRIM28 is a target for paramyxovirus V proteins,DOI_15f6ec9e2a85,EXCLUDE
A REVIEW ON VIRUS OUTBREAK AFFECTING HUMAN ERA DURING 2000-2022,DOI_b9b3abc2c766,EXCLUDE
One health perspective for infectious diseases of animals,DOI_8ab0eea22197,EXCLUDE
Analysis of Vegetation Structure and Sustainable Management of Mangrove Forests,DOI_4f3afefce52f,EXCLUDE
Disease Biography Advances and Constraints Using Ecological Niche Modelling,DOI_5547a3afc815,EXCLUDE
Le dromadaire et le cochon : deux visions opposées de l’élevage ?,DOI_384236865d63,EXCLUDE
Relaciones de estructura-función en la P-glicoproteína humana (ABCB1): Perspectivas de las simulaciones de dinámica molecular,DOI_9c0196200859,EXCLUDE
Die Evolution der Viren,DOI_cd7af70a74d4,EXCLUDE
Letˋs Pay Attention to Covid and Move Forward,DOI_446b408717c2,EXCLUDE
Coronavirus and Post-COVID-19 Syndrome: A Systematic Review,DOI_dbf6b0007378,EXCLUDE
El cambio climático y sus implicaciones en la salud humana,DOI_f61d915292d3,EXCLUDE
EKSISTENSI ANYAMAN PURUN SEBAGAI PENOPANG PEREKONOMIAN MASYARAKAT DI DESA HAUR GADING,DOI_52f37690dbd7,EXCLUDE
Peningkatan Kemampuan dan Keterampilan Digital Marketing pada Kelompok UMKM Pengrajin Komunitas Sumsel Crafters Palembang,DOI_b27148643e2a,EXCLUDE
Local Genius/Knowledge in Science and Technology in the Context of Early Malay Kingdoms in Peninsula Malaysia and Borneo,DOI_2071bbf3388b,EXCLUDE
Risk Assessment for Anthropogenic Socioecological Drivers of Zoonotic Diseases and Possible Controls,DOI_4b0a6c6424bb,EXCLUDE
Reactivity and Increased Proliferation of NG2 Cells Following Central Nervous System Infection With Theiler’s Murine Encephalomyelitis Virus,DOI_c8f894c7641c,EXCLUDE
International Conference onHealth Sciences,DOI_b2898c4a4922,EXCLUDE
Optimization and Characterization of Liquid Smoke Produced by Terminalia catappa Wood Pyrolysis and its In Vitro Antifungal Activity,DOI_13a6945f0dfb,EXCLUDE
Study of some Parameter in Patient with Corona viures,DOI_cd6e42fc0b7d,EXCLUDE
Peat Soil Compaction Characteristic and Physicochemical Changes Treated with Eco-Processed Pozzolan (EPP),DOI_70fcc937d735,EXCLUDE
An Overview of the Progress Made on the Coronavirus Vaccine,DOI_4ebdb6006466,EXCLUDE
STAND STRUCTURE AND PRODUCTIVITY OF THE FIREFLY RIVERINE MANGROVE HABITAT AT THREE RIVERS IN PENINSULAR MALAYSIA,DOI_96e5c588a65a,EXCLUDE
The role that nature conservation can play to mitigate the spread of future infectious diseases,DOI_84b2faf90774,EXCLUDE
Accounting for the Hierarchical Structure in Veterans Health Administration Data: Differences in Healthcare Utilization between Men and Women Veterans,PMID_24910720,EXCLUDE
EFISIENSI ALOKATIF FAKTOR-FAKTOR PRODUKSI DAN PENDAPATAN USAHATANI PADI (Oryza sativa L.) (Studi Kasus Di Desa Simpang Datuk Kecamatan Nipah Panjang Kabupaten Tanjung JabungTimur),DOI_18bec096b805,EXCLUDE
Editorial: One health approach to disease prediction and control,PMID_27587927,EXCLUDE
BioCat 2.0,DOI_96e022f3a108,EXCLUDE
Adopting Natural Host Immune Response Against Zoonosis,DOI_5978c9ab122b,EXCLUDE
BATS: Originators of Most of the Zoonotic Pathogens,DOI_907e50e04706,EXCLUDE
Study of population distribution and benefits of Nipah <i>(Nypa fruticans)</i>,DOI_2678c5fea2b2,EXCLUDE
Utilization of Industrial Flour Waste as Biobriquette Adhesive: Application on Pyrolysis Biobriquette Sawdust Red Teak Wood,DOI_c1b63fee1fce,EXCLUDE
"Drivers for the Emergence and re-emergence of Human Infectious Diseases, A Systematic review",DOI_18cbc10e5652,EXCLUDE
Counseling to increase public awareness of mangrove forest conservation,DOI_96ec2d60de75,EXCLUDE
"Autoimmune Thrombotic Thrombocytopenic Purpura, Disseminated Intravascular Coagulation, Haemophagocytic Lympho Histiocytosis—(Following Corona Virus Infection), Secondary to Fragmented Germ Cells {Liberal Global Abortions, Contraception—(Red Riverways, Blood Moon, Weakened Earth’s Magnet)} and Absence of Abstinence—Retrospective Analysis: Proof of Concept Study",DOI_10ae210d08a1,EXCLUDE
Building Resilience to Future Outbreaks:,DOI_d47a5804feb6,EXCLUDE
Inhibitory CD200-receptor signaling is rewired by type I interferon,DOI_4c95c48c5b09,EXCLUDE
Karakteristik Buah Nipah Karbon Aktif dari Serabut Nipah Teraktivasi Potassium Hydroxide (KOH),DOI_f234e65e00d8,EXCLUDE
Analysis of Symbolic Meaning of Shipping Technique and Navigation: Case Study of Sandeq Boat of the Mandar Tribe,DOI_0cdc3a2ecc7a,EXCLUDE
"Characterization and Application of Non-Formaldehyde Binder Based Citric Acid, Maleic Acid, and Molasses Adhesive for Plywood Composite",PMID_37835946,EXCLUDE
Existence of Sundanese Manuscripts as a Form of Intellectual Tradition in the Ciletuh Geopark Area,DOI_eed7eb2b51a5,EXCLUDE
The search for yield predictors for mature field-grown plants from juvenile pot-grown cassava (Manihot esculenta Crantz),PMID_32374747,EXCLUDE
Differences in extraction methods to antidiarrheal activity in vitro and in vivo in unripe Kayu banana fruit (Musa paradisiaca L. Var. Kayu),DOI_8ae6eb62cc33,EXCLUDE
Factors Contributing to The Number of Covid-19 Cases in Malaysia,DOI_759487c8ffee,EXCLUDE
The mitochondrial gene CMPK2 functions as a rheostat for macrophage homeostasis in inflammation,DOI_10210e076e93,EXCLUDE
Bimbingan Teknis Kewirausahaan pada Masyarakat di Kampung KB Kecamatan Nambo Kota Kendari,DOI_c6517ba2fde7,EXCLUDE
The Impacts of Biotechnology on Biodiversity in Global Health: A Case Study on Avian Influenza in Bangladesh,DOI_5388b8978c79,EXCLUDE
The Effect of Effleurage Technique Back Massage Using Lavender Aromatherapy Oil on Post-Partum Breast Milk Production,DOI_cfbc4c12e7a9,EXCLUDE
Extensive genetic diversity of bat-borne polyomaviruses reveals inter-family host-switching events,DOI_f1555cb0aa0d,EXCLUDE
Status of Indonesia's sovereign rights in the north natuna sea conflict area consequences of China's nine-dash line claim,DOI_3896f926f4cb,EXCLUDE
HIV and SARS-CoV-2: points to consider to face this new pandemic,PMID_33141814,EXCLUDE
Lesão renal aguda em pacientes críticos em ventilação mecânica com pressão positiva,DOI_b391dea6fc28,EXCLUDE
Immunological Insights of Bat Coexistence with Viruses and beyond: A Holistic Review,DOI_a6bacf55990d,EXCLUDE
Nutraceutical Approach for the Treatment of Retinal Inflammation after Infections,DOI_4b802533e16b,EXCLUDE
"BIOTERRORYZM – ZAGROŻENIE, ZASADY POSTĘPOWANIA, REGULACJE PRAWNE",DOI_4e39590c8f00,EXCLUDE
"PERSEPSI, POLA PENGASUHAN, DAN PERAN SERTA KELUARGA PEMULUNG TENTANG PENDIDIKAN ANAK USIA DINI (STUDI DESKRIPTIF PADA KELUARGA PEMULUNG DIKAMPUNG CIBATU DESA CILAME KECAMATAN NGAMPRAH KABUPATEN BANDUNG BARAT)",DOI_23dd9b829632,EXCLUDE
Production of Bioethanol From Kappaphycus alvarezii Algae by Using Pichia kudriavzevii Yeast,DOI_c481b43d13bc,EXCLUDE
The Structure of the Proteins of Camp Hill Virus,DOI_78b3b5a7e9f4,EXCLUDE
DOI_bb81de273ccf,DOI_bb81de273ccf,EXCLUDE
Nanomedicine for SARS-CoV-2: Therapeutic and Prophylactic Approach in Immunocompromised Individuals,DOI_0803bf719d66,EXCLUDE
Insights on SARS-CoV-2: Emerging Outbreaks of Viral Infections and the Need for Heightening the Antiviral Research,DOI_c2f0bff98cd6,EXCLUDE
Effect of Pyrolysis Temperature and Biomass Composition on Bio-Oil Characteristics,DOI_addb3ef3eb9f,EXCLUDE
DOI_98557987254a,DOI_98557987254a,EXCLUDE
Eco-epidemiology of Bovine Tuberculosis (bTB) in an African savanna : The conflict between traditional pastoralist adaptations and disease transmission in the modern era,DOI_ab3f92cf5b26,EXCLUDE
"Sero-epidemiology of Marburg virus amongst respondents in Sobi Area, Ilorin, Kwara State, Nigeria",DOI_3f97f8ae9daf,EXCLUDE
Agroterrorism; Iranian Criminal Policy,DOI_9f1682c15aab,EXCLUDE
Oncolytic animal viruses and their applications in anti-cancer therapies,DOI_0c6d16fe3353,EXCLUDE
Potentiel des organoïdes cérébraux comme modèles d’étude des neuropathologies chez les animaux domestiques,DOI_c1c781435f4a,EXCLUDE
Designing of a novel multisubunit vaccine against Nipah virus structural proteins: A reverse vaccinology approach,DOI_4232c161331f,EXCLUDE
"Species Diversity and Assemblage of Mangroves at Setiu Wetland, Terengganu, Malaysia",DOI_73e67523dbea,EXCLUDE
Antimicrobial of nyirih (Xylocarpus granatum) against pathogens of tiger shrimp post-larvae,DOI_ec7fc9b7d4b1,EXCLUDE
Mapping Global Risk of Bat and Rodent Borne Disease Outbreaks to Anticipate Emerging Threats,DOI_9d6061aa1b98,EXCLUDE
In silico optimization of DNA codons in genes encoded by various strains of Ebola Virus,DOI_4e81a5e2baba,EXCLUDE
Risk of Recurrent Zoonotic Pandemic due to increasing Human-Animal Interface,DOI_f775598b984c,EXCLUDE
Zika Virus Outbreak: Indian Perspective,DOI_cf6151a5860b,EXCLUDE
Oil palm and banana root colonization potential of locally isolated nitrogen-fixing and phosphate-solubilizing bacteria,DOI_1c06f4d3bc94,EXCLUDE
Bats (Mammalia: Chiroptera) in urban-rural interfaces: community structure associated with pathogen monitoring in the largest metropolitan region in Brazil,DOI_05db088c289a,EXCLUDE
The κ-statistics approach to epidemiology,DOI_733be29200dd,EXCLUDE
IMPLEMENTASI PEMBELAJARAN ETNOSAINS TERINTEGRASI KE DALAM PELAJARAN IPA MATERI KEANEKARAGAMAN HAYATI DAN ENERGI TERBARUKAN DI MAN PASER,DOI_88094a55fc4c,EXCLUDE
Global Infectious Diseases in February 2023: Monthly Analysis,DOI_cf776ee25901,EXCLUDE
Correction: Expression and Subcellular Targeting of Human Complement Factor C5a in Nicotiana species,DOI_2a120e2f5b6c,EXCLUDE
"A Review of the Construction Techniques of Rumah Kutai, Perak",DOI_f3d28894425e,EXCLUDE
Ebola alertness,DOI_a49a67585124,EXCLUDE
Coronavirus Disease Pandemic and Insects: A Historical Overview,DOI_ed9b6ce4053f,EXCLUDE
Penerapan Metode Evaluation based on Distance from Average Solution (EDAS) dalam Optimalisasi Layanan dan Pemasaran Coffeeshop,DOI_3634deb32e22,EXCLUDE
SOME PHYSICOCHEMICAL PROPERTIES OF GEORGIAN BENTONITE CLAY,DOI_e5cfe7c2480d,EXCLUDE
Editorial: Biomarkers for prognosis of neuroinflammation and neurodegeneration associated with acute and chronic viral diseases,DOI_cdc95b40c0b2,EXCLUDE
The prevention and treatment of Covid-19 and related development during pandemic,DOI_598e0faf0e9e,EXCLUDE
Preparing For the Next Pandemic: Learning Wild Mutational Patterns At Scale For Analyzing Sequence Divergence In Novel Pathogens,DOI_f0674dfd6094,EXCLUDE
APPLICATION OF REVERSE GENETICS IN RNA VIRUS VACCINE DEVELOPMENT: A BRIEF REVIEW,DOI_db6ce755c019,EXCLUDE
Risk Assessment and Refined Management of Blood Collection and Supply during the COVID-19 Epidemic,DOI_08db318d634c,EXCLUDE
PENENTUAN POLA KELELAHAN FISIK PADA PEROKOK AKTIF DENGAN MENGGUNAKAN METODE RESPONSE SURFACE METHODOLOGY (Studi Kasus: Mahasiswa PS. Teknik Industri UIN Sunan Kalijaga),DOI_f1728a9696ae,EXCLUDE
Identification of a novel HKU4-related coronavirus in single-cell datasets and clade viral host analysis,DOI_3223f8005c46,EXCLUDE
Viruses and psychiatric disorders: We have not crossed the borderline from hypothesis to proof yet (Review),PMID_39749697,EXCLUDE
Acceptability Study of Banana Blossom (Banana Musa) Cupcake Fortified with Honey: A Bread Innovation,DOI_5062d88142b1,EXCLUDE
Nucleocapsid condensation drives Ebola viral factory maturation and dispersion,DOI_9cd369bce6e1,EXCLUDE
"Struktur Komunitas Bivalvia di Pantai Juata Laut, Tarakan, Kalimantan Utara",DOI_e978483fa595,EXCLUDE
Sex- and Age-Specific Development of ssRNA Virus Receptor Expression in the Human Brain,DOI_7cfd085d4361,EXCLUDE
Potential Analysis of Boat Lily Leaf Extract (Rhoeo spathaceae (Sw.) Stearn) as an Alternative Indicator in Acid-Base Titration of Acid-Base Learning,DOI_c4a1fce1da8d,EXCLUDE
"History of Anemia in Pregnancy with Stunting Incidents in Toddlers at Nipah Community Health Center, Malaka, North Lombok Regency",DOI_1730602b3eda,EXCLUDE
"[Short Communication] Measles: 1963-2023, Immunology of a Morbillivirus",DOI_3265f663226f,EXCLUDE
EFFECT OF MINERAL NUTRITION ON NUT YIELD AND FRUIT COMPOSITION OF MATURE COCONUT PALMS IN THE COASTAL BELT OF WESTERN REGION OF GHANA - PRELIMINARY STUDIES,DOI_f272ee767834,EXCLUDE
Microbiological Safety Concerns with Dairy Products from Farmstead Plants,DOI_baa445dda9fa,EXCLUDE
Emerging and re-emerging infections: threat to the world,DOI_8289a224ff06,EXCLUDE
An immunoinformatic approach to design siRNA molecules against SARS-CoV-2 double membrane vesicle formation and accessory genes,DOI_5f9cf30dbd1f,EXCLUDE
Acute Toxicity Evaluation of a Crude Sap Isolated from Nypa fruticants Wurmb. in Sprague Dawley Rats,DOI_ede23a9d9158,EXCLUDE
Mating strategy is determinant of Adenovirus prevalence in European bats,DOI_00a92febd369,EXCLUDE
"The Diversity of Lichens along Elevational Gradients in the Tropical Montane Forest of Selangor, Malaysia",DOI_880f9f46141d,EXCLUDE
